"state.rec","zcta","state.fips","state"
"39","13028","36","New York"
"39","13074","36","New York"
"39","13619","36","New York"
"39","13352","36","New York"
"39","13813","36","New York"
"39","12993","36","New York"
"39","12972","36","New York"
"39","14865","36","New York"
"39","12769","36","New York"
"39","14777","36","New York"
"39","10548","36","New York"
"39","14774","36","New York"
"39","10566","36","New York"
"39","10459","36","New York"
"39","10036","36","New York"
"39","10954","36","New York"
"39","11958","36","New York"
"39","14605","36","New York"
"39","11366","36","New York"
"39","14533","36","New York"
"39","14216","36","New York"
"39","10512","36","New York"
"39","12992","36","New York"
"39","14872","36","New York"
"39","11948","36","New York"
"39","10304","36","New York"
"39","14894","36","New York"
"39","13603","36","New York"
"39","10065","36","New York"
"39","14472","36","New York"
"39","11228","36","New York"
"39","14034","36","New York"
"39","11104","36","New York"
"39","12786","36","New York"
"39","10992","36","New York"
"39","10913","36","New York"
"39","14486","36","New York"
"39","14487","36","New York"
"39","13614","36","New York"
"39","13832","36","New York"
"39","14569","36","New York"
"39","14109","36","New York"
"39","12768","36","New York"
"39","11219","36","New York"
"39","10506","36","New York"
"39","12831","36","New York"
"39","13134","36","New York"
"39","13622","36","New York"
"39","13057","36","New York"
"39","11201","36","New York"
"39","10174","36","New York"
"39","12205","36","New York"
"39","11955","36","New York"
"39","11566","36","New York"
"39","11702","36","New York"
"39","10520","36","New York"
"39","14855","36","New York"
"39","12480","36","New York"
"39","13087","36","New York"
"39","11738","36","New York"
"39","14612","36","New York"
"39","11977","36","New York"
"39","10279","36","New York"
"39","14228","36","New York"
"39","14150","36","New York"
"39","14062","36","New York"
"39","14836","36","New York"
"39","14066","36","New York"
"39","11375","36","New York"
"39","11796","36","New York"
"39","10591","36","New York"
"39","10162","36","New York"
"39","12858","36","New York"
"39","12701","36","New York"
"39","12186","36","New York"
"39","10022","36","New York"
"39","12545","36","New York"
"39","12582","36","New York"
"39","12723","36","New York"
"39","13063","36","New York"
"39","14710","36","New York"
"39","13068","36","New York"
"39","14609","36","New York"
"39","12864","36","New York"
"39","13656","36","New York"
"39","14168","36","New York"
"39","10027","36","New York"
"39","13618","36","New York"
"39","10503","36","New York"
"39","10964","36","New York"
"39","13029","36","New York"
"39","14082","36","New York"
"39","10511","36","New York"
"39","14083","36","New York"
"39","14411","36","New York"
"39","11010","36","New York"
"39","10710","36","New York"
"39","14004","36","New York"
"39","14787","36","New York"
"39","14847","36","New York"
"39","13699","36","New York"
"39","11967","36","New York"
"39","11023","36","New York"
"39","12027","36","New York"
"39","14618","36","New York"
"39","14620","36","New York"
"39","12134","36","New York"
"39","12446","36","New York"
"39","14433","36","New York"
"39","13119","36","New York"
"39","12309","36","New York"
"39","13747","36","New York"
"39","10455","36","New York"
"39","14624","36","New York"
"39","12046","36","New York"
"39","10456","36","New York"
"39","13784","36","New York"
"39","13790","36","New York"
"39","14206","36","New York"
"39","11724","36","New York"
"39","12734","36","New York"
"39","14626","36","New York"
"39","12750","36","New York"
"39","11563","36","New York"
"39","14711","36","New York"
"39","10458","36","New York"
"39","11963","36","New York"
"39","12413","36","New York"
"39","13665","36","New York"
"39","13082","36","New York"
"39","14743","36","New York"
"39","14260","36","New York"
"39","12120","36","New York"
"39","12778","36","New York"
"39","12456","36","New York"
"39","14809","36","New York"
"39","10509","36","New York"
"39","11226","36","New York"
"39","12531","36","New York"
"39","11783","36","New York"
"39","14033","36","New York"
"39","14840","36","New York"
"39","13117","36","New York"
"39","14604","36","New York"
"39","13740","36","New York"
"39","12471","36","New York"
"39","12942","36","New York"
"39","11954","36","New York"
"39","11216","36","New York"
"39","13454","36","New York"
"39","14607","36","New York"
"39","12943","36","New York"
"39","13621","36","New York"
"39","12449","36","New York"
"39","12064","36","New York"
"39","13060","36","New York"
"39","10803","36","New York"
"39","11232","36","New York"
"39","12792","36","New York"
"39","12463","36","New York"
"39","13495","36","New York"
"39","14511","36","New York"
"39","10956","36","New York"
"39","10958","36","New York"
"39","11930","36","New York"
"39","13635","36","New York"
"39","14469","36","New York"
"39","14005","36","New York"
"39","12008","36","New York"
"39","13690","36","New York"
"39","11972","36","New York"
"39","12156","36","New York"
"39","13118","36","New York"
"39","11956","36","New York"
"39","11780","36","New York"
"39","12849","36","New York"
"39","12444","36","New York"
"39","14030","36","New York"
"39","14481","36","New York"
"39","10968","36","New York"
"39","10310","36","New York"
"39","14521","36","New York"
"39","12116","36","New York"
"39","12526","36","New York"
"39","14052","36","New York"
"39","10302","36","New York"
"39","12131","36","New York"
"39","10919","36","New York"
"39","10021","36","New York"
"39","12550","36","New York"
"39","11220","36","New York"
"39","14067","36","New York"
"39","11355","36","New York"
"39","13778","36","New York"
"39","13783","36","New York"
"39","11050","36","New York"
"39","11210","36","New York"
"39","14812","36","New York"
"39","13090","36","New York"
"39","11096","36","New York"
"39","14845","36","New York"
"39","13110","36","New York"
"39","13206","36","New York"
"39","14608","36","New York"
"39","10023","36","New York"
"39","13071","36","New York"
"39","11211","36","New York"
"39","11233","36","New York"
"39","13624","36","New York"
"39","11756","36","New York"
"39","14011","36","New York"
"39","13337","36","New York"
"39","13826","36","New York"
"39","14039","36","New York"
"39","13733","36","New York"
"39","12570","36","New York"
"39","14788","36","New York"
"39","11214","36","New York"
"39","14031","36","New York"
"39","10804","36","New York"
"39","11791","36","New York"
"39","10901","36","New York"
"39","12918","36","New York"
"39","12147","36","New York"
"39","14614","36","New York"
"39","12927","36","New York"
"39","12149","36","New York"
"39","11234","36","New York"
"39","13113","36","New York"
"39","12516","36","New York"
"39","12197","36","New York"
"39","14820","36","New York"
"39","14839","36","New York"
"39","10915","36","New York"
"39","14454","36","New York"
"39","11931","36","New York"
"39","10921","36","New York"
"39","13797","36","New York"
"39","11749","36","New York"
"39","12789","36","New York"
"39","10970","36","New York"
"39","14850","36","New York"
"39","14214","36","New York"
"39","14853","36","New York"
"39","13808","36","New York"
"39","12418","36","New York"
"39","14860","36","New York"
"39","12547","36","New York"
"39","12031","36","New York"
"39","13078","36","New York"
"39","14769","36","New York"
"39","13021","36","New York"
"39","12512","36","New York"
"39","11106","36","New York"
"39","12093","36","New York"
"39","14610","36","New York"
"39","14747","36","New York"
"39","10510","36","New York"
"39","14303","36","New York"
"39","14515","36","New York"
"39","11435","36","New York"
"39","13440","36","New York"
"39","13902","36","New York"
"39","11368","36","New York"
"39","10917","36","New York"
"39","10112","36","New York"
"39","10038","36","New York"
"39","13417","36","New York"
"39","11766","36","New York"
"39","11692","36","New York"
"39","14220","36","New York"
"39","13754","36","New York"
"39","13601","36","New York"
"39","12183","36","New York"
"39","13491","36","New York"
"39","11237","36","New York"
"39","11203","36","New York"
"39","12924","36","New York"
"39","12409","36","New York"
"39","12405","36","New York"
"39","11356","36","New York"
"39","14744","36","New York"
"39","14549","36","New York"
"39","10016","36","New York"
"39","12767","36","New York"
"39","10014","36","New York"
"39","14008","36","New York"
"39","14223","36","New York"
"39","14706","36","New York"
"39","12911","36","New York"
"39","13027","36","New York"
"39","13080","36","New York"
"39","10170","36","New York"
"39","13815","36","New York"
"39","10173","36","New York"
"39","11934","36","New York"
"39","12524","36","New York"
"39","13244","36","New York"
"39","14779","36","New York"
"39","12160","36","New York"
"39","10037","36","New York"
"39","12527","36","New York"
"39","12495","36","New York"
"39","14882","36","New York"
"39","14591","36","New York"
"39","14226","36","New York"
"39","14057","36","New York"
"39","12564","36","New York"
"39","13104","36","New York"
"39","12493","36","New York"
"39","14816","36","New York"
"39","12586","36","New York"
"39","12724","36","New York"
"39","14416","36","New York"
"39","10590","36","New York"
"39","11741","36","New York"
"39","12604","36","New York"
"39","10305","36","New York"
"39","12023","36","New York"
"39","12029","36","New York"
"39","12411","36","New York"
"39","12543","36","New York"
"39","14534","36","New York"
"39","12885","36","New York"
"39","13084","36","New York"
"39","12866","36","New York"
"39","10024","36","New York"
"39","14141","36","New York"
"39","13165","36","New York"
"39","13036","36","New York"
"39","12738","36","New York"
"39","13660","36","New York"
"39","12472","36","New York"
"39","14138","36","New York"
"39","12148","36","New York"
"39","13308","36","New York"
"39","10044","36","New York"
"39","14559","36","New York"
"39","14026","36","New York"
"39","13461","36","New York"
"39","14425","36","New York"
"39","14892","36","New York"
"39","11758","36","New York"
"39","12496","36","New York"
"39","13101","36","New York"
"39","12856","36","New York"
"39","12433","36","New York"
"39","10474","36","New York"
"39","14131","36","New York"
"39","12514","36","New York"
"39","12304","36","New York"
"39","12820","36","New York"
"39","11568","36","New York"
"39","12914","36","New York"
"39","12438","36","New York"
"39","12919","36","New York"
"39","11236","36","New York"
"39","11412","36","New York"
"39","12491","36","New York"
"39","12187","36","New York"
"39","14468","36","New York"
"39","12054","36","New York"
"39","12930","36","New York"
"39","14529","36","New York"
"39","14478","36","New York"
"39","12474","36","New York"
"39","12821","36","New York"
"39","12150","36","New York"
"39","13316","36","New York"
"39","11961","36","New York"
"39","13476","36","New York"
"39","10011","36","New York"
"39","13052","36","New York"
"39","13685","36","New York"
"39","13073","36","New York"
"39","13667","36","New York"
"39","14726","36","New York"
"39","14113","36","New York"
"39","14526","36","New York"
"39","10603","36","New York"
"39","14463","36","New York"
"39","12860","36","New York"
"39","11020","36","New York"
"39","10527","36","New York"
"39","10914","36","New York"
"39","10973","36","New York"
"39","11451","36","New York"
"39","10103","36","New York"
"39","13739","36","New York"
"39","13471","36","New York"
"39","10169","36","New York"
"39","12920","36","New York"
"39","11769","36","New York"
