"geography","year","industry","Emp","EmpEnd","EmpS","FrmJbCS","FrmJbLsS"
"01059",2024,"11",87,NA,NA,NA,NA
"01059",2024,"21",82,NA,NA,NA,NA
"01059",2024,"22",31,NA,NA,NA,NA
"01059",2024,"23",211,NA,NA,NA,NA
"01059",2024,"31-33",3905,NA,NA,NA,NA
"01059",2024,"42",239,NA,NA,NA,NA
"01059",2024,"44-45",1090,NA,NA,NA,NA
"01059",2024,"48-49",170,NA,NA,NA,NA
"01059",2024,"51",17,NA,NA,NA,NA
"01059",2024,"52",422,NA,NA,NA,NA
"01059",2024,"53",32,NA,NA,NA,NA
"01059",2024,"54",133,NA,NA,NA,NA
"01059",2024,"55",21,NA,NA,NA,NA
"01059",2024,"56",204,NA,NA,NA,NA
"01059",2024,"61",36,NA,NA,NA,NA
"01059",2024,"62",940,NA,NA,NA,NA
"01059",2024,"71",10,NA,NA,NA,NA
"01059",2024,"72",570,NA,NA,NA,NA
"01059",2024,"81",149,NA,NA,NA,NA
"01061",2024,"00",4036,NA,NA,NA,NA
"01061",2024,"11",403,NA,NA,NA,NA
"01061",2024,"21",NA,NA,NA,NA,NA
"01061",2024,"22",41,NA,NA,NA,NA
"01061",2024,"23",264,NA,NA,NA,NA
"01061",2024,"31-33",812,NA,NA,NA,NA
"01061",2024,"42",368,NA,NA,NA,NA
"01061",2024,"44-45",765,NA,NA,NA,NA
"01061",2024,"48-49",25,NA,NA,NA,NA
"01061",2024,"51",NA,NA,NA,NA,NA
"01061",2024,"52",151,NA,NA,NA,NA
"01061",2024,"53",44,NA,NA,NA,NA
"01061",2024,"54",133,NA,NA,NA,NA
"01061",2024,"55",40,NA,NA,NA,NA
"01061",2024,"56",225,NA,NA,NA,NA
"01061",2024,"61",NA,NA,NA,NA,NA
"01061",2024,"62",291,NA,NA,NA,NA
"01061",2024,"71",NA,NA,NA,NA,NA
"01061",2024,"72",382,NA,NA,NA,NA
"01061",2024,"81",81,NA,NA,NA,NA
"01063",2024,"00",1251,NA,NA,NA,NA
"01063",2024,"11",35,NA,NA,NA,NA
"01063",2024,"22",NA,NA,NA,NA,NA
"01063",2024,"23",108,NA,NA,NA,NA
"01063",2024,"31-33",498,NA,NA,NA,NA
"01063",2024,"42",NA,NA,NA,NA,NA
"01063",2024,"44-45",200,NA,NA,NA,NA
"01063",2024,"48-49",NA,NA,NA,NA,NA
"01063",2024,"51",5,NA,NA,NA,NA
"01063",2024,"52",20,NA,NA,NA,NA
"01063",2024,"53",NA,NA,NA,NA,NA
"01063",2024,"54",14,NA,NA,NA,NA
"01063",2024,"56",NA,NA,NA,NA,NA
"01063",2024,"61",NA,NA,NA,NA,NA
"01063",2024,"62",50,NA,NA,NA,NA
"01063",2024,"71",88,NA,NA,NA,NA
"01063",2024,"72",40,NA,NA,NA,NA
"01063",2024,"81",115,NA,NA,NA,NA
"01065",2024,"00",1838,NA,NA,NA,NA
"01065",2024,"11",180,NA,NA,NA,NA
"01065",2024,"22",19,NA,NA,NA,NA
"01065",2024,"23",199,NA,NA,NA,NA
"01065",2024,"31-33",438,NA,NA,NA,NA
"01065",2024,"42",22,NA,NA,NA,NA
"01065",2024,"44-45",247,NA,NA,NA,NA
"01065",2024,"48-49",26,NA,NA,NA,NA
"01065",2024,"51",11,NA,NA,NA,NA
"01065",2024,"52",71,NA,NA,NA,NA
"01065",2024,"53",11,NA,NA,NA,NA
"01065",2024,"54",74,NA,NA,NA,NA
"01065",2024,"56",43,NA,NA,NA,NA
"01065",2024,"61",69,NA,NA,NA,NA
"01065",2024,"62",249,NA,NA,NA,NA
"01065",2024,"71",NA,NA,NA,NA,NA
"01065",2024,"72",140,NA,NA,NA,NA
"01065",2024,"81",30,NA,NA,NA,NA
"01067",2024,"00",3026,NA,NA,NA,NA
"01067",2024,"11",260,NA,NA,NA,NA
"01067",2024,"22",34,NA,NA,NA,NA
"01067",2024,"23",235,NA,NA,NA,NA
"01067",2024,"31-33",538,NA,NA,NA,NA
"01067",2024,"42",81,NA,NA,NA,NA
"01067",2024,"44-45",301,NA,NA,NA,NA
"01067",2024,"48-49",314,NA,NA,NA,NA
"01067",2024,"51",8,NA,NA,NA,NA
"01067",2024,"52",96,NA,NA,NA,NA
"01067",2024,"53",11,NA,NA,NA,NA
"01067",2024,"54",329,NA,NA,NA,NA
"01067",2024,"55",29,NA,NA,NA,NA
"01067",2024,"56",71,NA,NA,NA,NA
"01067",2024,"61",NA,NA,NA,NA,NA
"01067",2024,"62",314,NA,NA,NA,NA
"01067",2024,"71",11,NA,NA,NA,NA
"01067",2024,"72",289,NA,NA,NA,NA
"01067",2024,"81",62,NA,NA,NA,NA
"01069",2024,"00",42098,NA,NA,NA,NA
"01069",2024,"11",222,NA,NA,NA,NA
"01069",2024,"21",NA,NA,NA,NA,NA
"01069",2024,"22",795,NA,NA,NA,NA
"01069",2024,"23",2213,NA,NA,NA,NA
"01069",2024,"31-33",3966,NA,NA,NA,NA
"01069",2024,"42",2827,NA,NA,NA,NA
"01069",2024,"44-45",7864,NA,NA,NA,NA
"01069",2024,"48-49",1892,NA,NA,NA,NA
"01069",2024,"51",364,NA,NA,NA,NA
"01069",2024,"52",1036,NA,NA,NA,NA
"01069",2024,"53",490,NA,NA,NA,NA
"01069",2024,"54",1463,NA,NA,NA,NA
"01069",2024,"55",164,NA,NA,NA,NA
"01069",2024,"56",2949,NA,NA,NA,NA
"01069",2024,"61",527,NA,NA,NA,NA
"01069",2024,"62",8447,NA,NA,NA,NA
"01069",2024,"71",507,NA,NA,NA,NA
"01069",2024,"72",5158,NA,NA,NA,NA
"01069",2024,"81",1201,NA,NA,NA,NA
"01071",2024,"00",11687,NA,NA,NA,NA
"01071",2024,"11",34,NA,NA,NA,NA
"01071",2024,"21",NA,NA,NA,NA,NA
"01071",2024,"22",64,NA,NA,NA,NA
"01071",2024,"23",719,NA,NA,NA,NA
"01071",2024,"31-33",4348,NA,NA,NA,NA
"01071",2024,"42",651,NA,NA,NA,NA
"01071",2024,"44-45",2221,NA,NA,NA,NA
"01071",2024,"48-49",254,NA,NA,NA,NA
"01071",2024,"51",262,NA,NA,NA,NA
"01071",2024,"52",320,NA,NA,NA,NA
"01071",2024,"53",93,NA,NA,NA,NA
"01071",2024,"54",253,NA,NA,NA,NA
"01071",2024,"55",36,NA,NA,NA,NA
"01071",2024,"56",168,NA,NA,NA,NA
"01071",2024,"61",27,NA,NA,NA,NA
"01071",2024,"62",1078,NA,NA,NA,NA
"01071",2024,"71",20,NA,NA,NA,NA
"01071",2024,"72",947,NA,NA,NA,NA
"01071",2024,"81",184,NA,NA,NA,NA
"01073",2024,"00",344841,NA,NA,NA,NA
"01073",2024,"11",76,NA,NA,NA,NA
"01073",2024,"21",1395,NA,NA,NA,NA
"01073",2024,"22",6410,NA,NA,NA,NA
"01073",2024,"23",20635,NA,NA,NA,NA
"01073",2024,"31-33",25032,NA,NA,NA,NA
"01073",2024,"42",20283,NA,NA,NA,NA
"01073",2024,"44-45",42765,NA,NA,NA,NA
"01073",2024,"48-49",19466,NA,NA,NA,NA
"01073",2024,"51",7925,NA,NA,NA,NA
"01073",2024,"52",25302,NA,NA,NA,NA
"01073",2024,"53",6360,NA,NA,NA,NA
"01073",2024,"54",23825,NA,NA,NA,NA
"01073",2024,"55",7594,NA,NA,NA,NA
"01073",2024,"56",27426,NA,NA,NA,NA
"01073",2024,"61",4659,NA,NA,NA,NA
"01073",2024,"62",57401,NA,NA,NA,NA
"01073",2024,"71",5494,NA,NA,NA,NA
"01073",2024,"72",31338,NA,NA,NA,NA
"01073",2024,"81",11455,NA,NA,NA,NA
"01075",2024,"00",2837,NA,NA,NA,NA
"01075",2024,"11",58,NA,NA,NA,NA
"01075",2024,"21",NA,NA,NA,NA,NA
"01075",2024,"22",NA,NA,NA,NA,NA
"01075",2024,"23",116,NA,NA,NA,NA
"01075",2024,"31-33",1172,NA,NA,NA,NA
"01075",2024,"42",26,NA,NA,NA,NA
"01075",2024,"44-45",396,NA,NA,NA,NA
"01075",2024,"48-49",151,NA,NA,NA,NA
"01075",2024,"51",10,NA,NA,NA,NA
"01075",2024,"52",89,NA,NA,NA,NA
"01075",2024,"53",NA,NA,NA,NA,NA
"01075",2024,"54",38,NA,NA,NA,NA
"01075",2024,"56",223,NA,NA,NA,NA
"01075",2024,"62",321,NA,NA,NA,NA
"01075",2024,"71",11,NA,NA,NA,NA
"01075",2024,"72",146,NA,NA,NA,NA
"01075",2024,"81",49,NA,NA,NA,NA
"01077",2024,"00",25768,NA,NA,NA,NA
"01077",2024,"11",154,NA,NA,NA,NA
"01077",2024,"21",NA,NA,NA,NA,NA
"01077",2024,"22",NA,NA,NA,NA,NA
"01077",2024,"23",2068,NA,NA,NA,NA
"01077",2024,"31-33",2437,NA,NA,NA,NA
"01077",2024,"42",1278,NA,NA,NA,NA
"01077",2024,"44-45",4656,NA,NA,NA,NA
"01077",2024,"48-49",265,NA,NA,NA,NA
"01077",2024,"51",338,NA,NA,NA,NA
"01077",2024,"52",1014,NA,NA,NA,NA
"01077",2024,"53",462,NA,NA,NA,NA
"01077",2024,"54",1040,NA,NA,NA,NA
"01077",2024,"55",163,NA,NA,NA,NA
"01077",2024,"56",995,NA,NA,NA,NA
"01077",2024,"61",330,NA,NA,NA,NA
"01077",2024,"62",5190,NA,NA,NA,NA
"01077",2024,"71",388,NA,NA,NA,NA
"01077",2024,"72",4279,NA,NA,NA,NA
"01077",2024,"81",690,NA,NA,NA,NA
"01079",2024,"00",4501,NA,NA,NA,NA
"01079",2024,"11",182,NA,NA,NA,NA
"01079",2024,"21",NA,NA,NA,NA,NA
"01079",2024,"22",125,NA,NA,NA,NA
"01079",2024,"23",328,NA,NA,NA,NA
"01079",2024,"31-33",340,NA,NA,NA,NA
"01079",2024,"42",130,NA,NA,NA,NA
"01079",2024,"44-45",841,NA,NA,NA,NA
"01079",2024,"48-49",74,NA,NA,NA,NA
"01079",2024,"51",35,NA,NA,NA,NA
"01079",2024,"52",487,NA,NA,NA,NA
"01079",2024,"53",31,NA,NA,NA,NA
"01079",2024,"54",79,NA,NA,NA,NA
"01079",2024,"55",NA,NA,NA,NA,NA
"01079",2024,"56",391,NA,NA,NA,NA
"01079",2024,"61",178,NA,NA,NA,NA
"01079",2024,"62",674,NA,NA,NA,NA
"01079",2024,"71",NA,NA,NA,NA,NA
"01079",2024,"72",509,NA,NA,NA,NA
"01079",2024,"81",73,NA,NA,NA,NA
"01081",2024,"00",50676,NA,NA,NA,NA
"01081",2024,"11",380,NA,NA,NA,NA
"01081",2024,"21",66,NA,NA,NA,NA
"01081",2024,"22",181,NA,NA,NA,NA
"01081",2024,"23",3685,NA,NA,NA,NA
"01081",2024,"31-33",7267,NA,NA,NA,NA
"01081",2024,"42",1270,NA,NA,NA,NA
"01081",2024,"44-45",7451,NA,NA,NA,NA
"01081",2024,"48-49",3179,NA,NA,NA,NA
"01081",2024,"51",681,NA,NA,NA,NA
"01081",2024,"52",1260,NA,NA,NA,NA
"01081",2024,"53",833,NA,NA,NA,NA
"01081",2024,"54",2551,NA,NA,NA,NA
"01081",2024,"55",196,NA,NA,NA,NA
"01081",2024,"56",5162,NA,NA,NA,NA
"01081",2024,"61",673,NA,NA,NA,NA
"01081",2024,"62",4659,NA,NA,NA,NA
"01081",2024,"71",1126,NA,NA,NA,NA
"01081",2024,"72",8740,NA,NA,NA,NA
"01081",2024,"81",1318,NA,NA,NA,NA
"01083",2024,"00",28857,NA,NA,NA,NA
"01083",2024,"11",601,NA,NA,NA,NA
"01083",2024,"21",NA,NA,NA,NA,NA
"01083",2024,"22",12,NA,NA,NA,NA
"01083",2024,"23",2741,NA,NA,NA,NA
"01083",2024,"31-33",8410,NA,NA,NA,NA
"01083",2024,"42",1400,NA,NA,NA,NA
"01083",2024,"44-45",4783,NA,NA,NA,NA
"01083",2024,"48-49",2161,NA,NA,NA,NA
"01083",2024,"51",131,NA,NA,NA,NA
"01083",2024,"52",569,NA,NA,NA,NA
"01083",2024,"53",263,NA,NA,NA,NA
"01083",2024,"54",1160,NA,NA,NA,NA
"01083",2024,"55",146,NA,NA,NA,NA
"01083",2024,"56",958,NA,NA,NA,NA
"01083",2024,"61",296,NA,NA,NA,NA
"01083",2024,"62",1944,NA,NA,NA,NA
"01083",2024,"71",133,NA,NA,NA,NA
"01083",2024,"72",2467,NA,NA,NA,NA
"01083",2024,"81",657,NA,NA,NA,NA
"01085",2024,"00",1911,NA,NA,NA,NA
"01085",2024,"11",107,NA,NA,NA,NA
"01085",2024,"21",NA,NA,NA,NA,NA
"01085",2024,"22",NA,NA,NA,NA,NA
"01085",2024,"23",113,NA,NA,NA,NA
"01085",2024,"31-33",916,NA,NA,NA,NA
"01085",2024,"42",72,NA,NA,NA,NA
"01085",2024,"44-45",274,NA,NA,NA,NA
"01085",2024,"48-49",63,NA,NA,NA,NA
"01085",2024,"51",NA,NA,NA,NA,NA
"01085",2024,"52",33,NA,NA,NA,NA
"01085",2024,"53",4,NA,NA,NA,NA
"01085",2024,"54",21,NA,NA,NA,NA
"01085",2024,"55",NA,NA,NA,NA,NA
"01085",2024,"56",6,NA,NA,NA,NA
"01085",2024,"61",58,NA,NA,NA,NA
"01085",2024,"62",154,NA,NA,NA,NA
"01085",2024,"71",NA,NA,NA,NA,NA
"01085",2024,"72",8,NA,NA,NA,NA
"01085",2024,"81",28,NA,NA,NA,NA
"01087",2024,"00",2210,NA,NA,NA,NA
"01087",2024,"11",81,NA,NA,NA,NA
"01087",2024,"21",NA,NA,NA,NA,NA
"01087",2024,"22",NA,NA,NA,NA,NA
"01087",2024,"23",87,NA,NA,NA,NA
"01087",2024,"31-33",478,NA,NA,NA,NA
"01087",2024,"42",43,NA,NA,NA,NA
"01087",2024,"44-45",385,NA,NA,NA,NA
"01087",2024,"48-49",95,NA,NA,NA,NA
"01087",2024,"51",NA,NA,NA,NA,NA
"01087",2024,"52",56,NA,NA,NA,NA
"01087",2024,"53",60,NA,NA,NA,NA
"01087",2024,"54",115,NA,NA,NA,NA
"01087",2024,"55",NA,NA,NA,NA,NA
"01087",2024,"56",151,NA,NA,NA,NA
"01087",2024,"61",19,NA,NA,NA,NA
"01087",2024,"62",235,NA,NA,NA,NA
"01087",2024,"71",NA,NA,NA,NA,NA
"01087",2024,"72",156,NA,NA,NA,NA
"01087",2024,"81",106,NA,NA,NA,NA
"01089",2024,"00",190762,NA,NA,NA,NA
"01089",2024,"11",417,NA,NA,NA,NA
"01089",2024,"21",128,NA,NA,NA,NA
"01089",2024,"22",17,NA,NA,NA,NA
"01089",2024,"23",8152,NA,NA,NA,NA
"01089",2024,"31-33",28036,NA,NA,NA,NA
"01089",2024,"42",5208,NA,NA,NA,NA
"01089",2024,"44-45",23425,NA,NA,NA,NA
"01089",2024,"48-49",3214,NA,NA,NA,NA
"01089",2024,"51",2563,NA,NA,NA,NA
"01089",2024,"52",4459,NA,NA,NA,NA
"01089",2024,"53",3340,NA,NA,NA,NA
"01089",2024,"54",48679,NA,NA,NA,NA
"01089",2024,"55",1001,NA,NA,NA,NA
"01089",2024,"56",13642,NA,NA,NA,NA
"01089",2024,"61",2531,NA,NA,NA,NA
"01089",2024,"62",19690,NA,NA,NA,NA
"01089",2024,"71",3105,NA,NA,NA,NA
"01089",2024,"72",18966,NA,NA,NA,NA
"01089",2024,"81",4190,NA,NA,NA,NA
"01091",2024,"00",5551,NA,NA,NA,NA
"01091",2024,"11",205,NA,NA,NA,NA
"01091",2024,"22",127,NA,NA,NA,NA
"01091",2024,"23",498,NA,NA,NA,NA
"01091",2024,"31-33",1446,NA,NA,NA,NA
"01091",2024,"42",93,NA,NA,NA,NA
"01091",2024,"44-45",738,NA,NA,NA,NA
"01091",2024,"48-49",177,NA,NA,NA,NA
"01091",2024,"51",22,NA,NA,NA,NA
"01091",2024,"52",196,NA,NA,NA,NA
"01091",2024,"53",53,NA,NA,NA,NA
"01091",2024,"54",91,NA,NA,NA,NA
"01091",2024,"55",34,NA,NA,NA,NA
"01091",2024,"56",758,NA,NA,NA,NA
"01091",2024,"61",5,NA,NA,NA,NA
"01091",2024,"62",533,NA,NA,NA,NA
"01091",2024,"71",33,NA,NA,NA,NA
"01091",2024,"72",411,NA,NA,NA,NA
"01091",2024,"81",132,NA,NA,NA,NA
"01093",2024,"00",8776,NA,NA,NA,NA
"01093",2024,"11",66,NA,NA,NA,NA
"01093",2024,"21",33,NA,NA,NA,NA
"01093",2024,"22",29,NA,NA,NA,NA
"01093",2024,"23",102,NA,NA,NA,NA
"01093",2024,"31-33",4299,NA,NA,NA,NA
"01093",2024,"42",360,NA,NA,NA,NA
"01093",2024,"44-45",1081,NA,NA,NA,NA
"01093",2024,"48-49",237,NA,NA,NA,NA
"01093",2024,"51",41,NA,NA,NA,NA
"01093",2024,"52",314,NA,NA,NA,NA
"01093",2024,"53",37,NA,NA,NA,NA
"01093",2024,"54",52,NA,NA,NA,NA
"01093",2024,"55",4,NA,NA,NA,NA
"01093",2024,"56",94,NA,NA,NA,NA
"01093",2024,"61",NA,NA,NA,NA,NA
"01093",2024,"62",1277,NA,NA,NA,NA
"01093",2024,"71",13,NA,NA,NA,NA
"01093",2024,"72",614,NA,NA,NA,NA
"01093",2024,"81",116,NA,NA,NA,NA
"01095",2024,"00",34892,NA,NA,NA,NA
"01095",2024,"11",320,NA,NA,NA,NA
"01095",2024,"21",NA,NA,NA,NA,NA
"01095",2024,"22",136,NA,NA,NA,NA
"01095",2024,"23",1475,NA,NA,NA,NA
"01095",2024,"31-33",12527,NA,NA,NA,NA
"01095",2024,"42",1231,NA,NA,NA,NA
"01095",2024,"44-45",5514,NA,NA,NA,NA
"01095",2024,"48-49",1161,NA,NA,NA,NA
"01095",2024,"51",310,NA,NA,NA,NA
"01095",2024,"52",973,NA,NA,NA,NA
"01095",2024,"53",354,NA,NA,NA,NA
"01095",2024,"54",638,NA,NA,NA,NA
"01095",2024,"55",455,NA,NA,NA,NA
"01095",2024,"56",2031,NA,NA,NA,NA
"01095",2024,"61",49,NA,NA,NA,NA
"01095",2024,"62",3118,NA,NA,NA,NA
"01095",2024,"71",496,NA,NA,NA,NA
"01095",2024,"72",3494,NA,NA,NA,NA
"01095",2024,"81",599,NA,NA,NA,NA
"01097",2024,"00",157329,NA,NA,NA,NA
"01097",2024,"11",693,NA,NA,NA,NA
"01097",2024,"21",408,NA,NA,NA,NA
"01097",2024,"22",705,NA,NA,NA,NA
"01097",2024,"23",14061,NA,NA,NA,NA
"01097",2024,"31-33",17003,NA,NA,NA,NA
"01097",2024,"42",8517,NA,NA,NA,NA
"01097",2024,"44-45",21046,NA,NA,NA,NA
"01097",2024,"48-49",10241,NA,NA,NA,NA
"01097",2024,"51",2459,NA,NA,NA,NA
"01097",2024,"52",6148,NA,NA,NA,NA
"01097",2024,"53",2512,NA,NA,NA,NA
"01097",2024,"54",9022,NA,NA,NA,NA
"01097",2024,"55",1939,NA,NA,NA,NA
"01097",2024,"56",11469,NA,NA,NA,NA
"01097",2024,"61",2370,NA,NA,NA,NA
"01097",2024,"62",25258,NA,NA,NA,NA
"01097",2024,"71",1433,NA,NA,NA,NA
"01097",2024,"72",16392,NA,NA,NA,NA
"01097",2024,"81",5652,NA,NA,NA,NA
"01099",2024,"00",4887,NA,NA,NA,NA
"01099",2024,"11",219,NA,NA,NA,NA
"01099",2024,"21",24,NA,NA,NA,NA
"01099",2024,"22",24,NA,NA,NA,NA
"01099",2024,"23",195,NA,NA,NA,NA
"01099",2024,"31-33",1303,NA,NA,NA,NA
"01099",2024,"42",415,NA,NA,NA,NA
"01099",2024,"44-45",622,NA,NA,NA,NA
"01099",2024,"48-49",331,NA,NA,NA,NA
"01099",2024,"51",46,NA,NA,NA,NA
"01099",2024,"52",111,NA,NA,NA,NA
"01099",2024,"53",27,NA,NA,NA,NA
"01099",2024,"54",87,NA,NA,NA,NA
"01099",2024,"55",NA,NA,NA,NA,NA
"01099",2024,"56",341,NA,NA,NA,NA
"01099",2024,"61",NA,NA,NA,NA,NA
"01099",2024,"62",440,NA,NA,NA,NA
"01099",2024,"71",NA,NA,NA,NA,NA
"01099",2024,"72",301,NA,NA,NA,NA
"01099",2024,"81",255,NA,NA,NA,NA
"01101",2024,"00",100050,NA,NA,NA,NA
"01101",2024,"11",113,NA,NA,NA,NA
"01101",2024,"21",23,NA,NA,NA,NA
"01101",2024,"22",534,NA,NA,NA,NA
"01101",2024,"23",5494,NA,NA,NA,NA
"01101",2024,"31-33",14322,NA,NA,NA,NA
"01101",2024,"42",5123,NA,NA,NA,NA
"01101",2024,"44-45",12210,NA,NA,NA,NA
"01101",2024,"48-49",5306,NA,NA,NA,NA
"01101",2024,"51",1390,NA,NA,NA,NA
"01101",2024,"52",4558,NA,NA,NA,NA
"01101",2024,"53",1808,NA,NA,NA,NA
"01101",2024,"54",7204,NA,NA,NA,NA
"01101",2024,"55",738,NA,NA,NA,NA
"01101",2024,"56",10845,NA,NA,NA,NA
"01101",2024,"61",2332,NA,NA,NA,NA
"01101",2024,"62",12304,NA,NA,NA,NA
"01101",2024,"71",1373,NA,NA,NA,NA
"01101",2024,"72",10473,NA,NA,NA,NA
"01101",2024,"81",3900,NA,NA,NA,NA
"01103",2024,"00",47471,NA,NA,NA,NA
"01103",2024,"11",64,NA,NA,NA,NA
"01103",2024,"21",93,NA,NA,NA,NA
"01103",2024,"22",79,NA,NA,NA,NA
"01103",2024,"23",4033,NA,NA,NA,NA
"01103",2024,"31-33",14032,NA,NA,NA,NA
"01103",2024,"42",2365,NA,NA,NA,NA
"01103",2024,"44-45",5841,NA,NA,NA,NA
"01103",2024,"48-49",1445,NA,NA,NA,NA
"01103",2024,"51",282,NA,NA,NA,NA
"01103",2024,"52",1228,NA,NA,NA,NA
"01103",2024,"53",464,NA,NA,NA,NA
"01103",2024,"54",2107,NA,NA,NA,NA
"01103",2024,"55",938,NA,NA,NA,NA
"01103",2024,"56",4022,NA,NA,NA,NA
"01103",2024,"61",126,NA,NA,NA,NA
"01103",2024,"62",4430,NA,NA,NA,NA
"01103",2024,"71",353,NA,NA,NA,NA
"01103",2024,"72",4311,NA,NA,NA,NA
"01103",2024,"81",1258,NA,NA,NA,NA
"01105",2024,"00",1304,NA,NA,NA,NA
"01105",2024,"11",27,NA,NA,NA,NA
"01105",2024,"22",4,NA,NA,NA,NA
"01105",2024,"23",37,NA,NA,NA,NA
"01105",2024,"31-33",348,NA,NA,NA,NA
"01105",2024,"42",29,NA,NA,NA,NA
"01105",2024,"44-45",140,NA,NA,NA,NA
"01105",2024,"48-49",29,NA,NA,NA,NA
"01105",2024,"52",36,NA,NA,NA,NA
"01105",2024,"53",9,NA,NA,NA,NA
"01105",2024,"54",18,NA,NA,NA,NA
"01105",2024,"55",NA,NA,NA,NA,NA
"01105",2024,"56",138,NA,NA,NA,NA
"01105",2024,"61",158,NA,NA,NA,NA
"01105",2024,"62",239,NA,NA,NA,NA
"01105",2024,"72",71,NA,NA,NA,NA
"01105",2024,"81",14,NA,NA,NA,NA
"01107",2024,"00",2642,NA,NA,NA,NA
"01107",2024,"11",143,NA,NA,NA,NA
"01107",2024,"21",NA,NA,NA,NA,NA
"01107",2024,"22",22,NA,NA,NA,NA
"01107",2024,"23",454,NA,NA,NA,NA
"01107",2024,"31-33",662,NA,NA,NA,NA
"01107",2024,"42",22,NA,NA,NA,NA
"01107",2024,"44-45",321,NA,NA,NA,NA
"01107",2024,"48-49",42,NA,NA,NA,NA
"01107",2024,"51",57,NA,NA,NA,NA
"01107",2024,"52",95,NA,NA,NA,NA
"01107",2024,"53",8,NA,NA,NA,NA
"01107",2024,"54",34,NA,NA,NA,NA
"01107",2024,"55",NA,NA,NA,NA,NA
"01107",2024,"56",33,NA,NA,NA,NA
"01107",2024,"61",NA,NA,NA,NA,NA
"01107",2024,"62",403,NA,NA,NA,NA
"01107",2024,"71",3,NA,NA,NA,NA
"01107",2024,"72",117,NA,NA,NA,NA
"01107",2024,"81",95,NA,NA,NA,NA
"01109",2024,"00",12171,NA,NA,NA,NA
"01109",2024,"11",133,NA,NA,NA,NA
"01109",2024,"22",59,NA,NA,NA,NA
"01109",2024,"23",367,NA,NA,NA,NA
"01109",2024,"31-33",2798,NA,NA,NA,NA
"01109",2024,"42",477,NA,NA,NA,NA
"01109",2024,"44-45",1525,NA,NA,NA,NA
"01109",2024,"48-49",2067,NA,NA,NA,NA
"01109",2024,"51",28,NA,NA,NA,NA
"01109",2024,"52",399,NA,NA,NA,NA
"01109",2024,"53",122,NA,NA,NA,NA
"01109",2024,"54",1000,NA,NA,NA,NA
"01109",2024,"55",43,NA,NA,NA,NA
"01109",2024,"56",171,NA,NA,NA,NA
"01109",2024,"61",100,NA,NA,NA,NA
"01109",2024,"62",802,NA,NA,NA,NA
"01109",2024,"71",85,NA,NA,NA,NA
"01109",2024,"72",1509,NA,NA,NA,NA
"01109",2024,"81",484,NA,NA,NA,NA
"01111",2024,"00",3706,NA,NA,NA,NA
"01111",2024,"11",82,NA,NA,NA,NA
"01111",2024,"21",36,NA,NA,NA,NA
"01111",2024,"22",26,NA,NA,NA,NA
"01111",2024,"23",169,NA,NA,NA,NA
"01111",2024,"31-33",1067,NA,NA,NA,NA
"01111",2024,"42",112,NA,NA,NA,NA
"01111",2024,"44-45",690,NA,NA,NA,NA
"01111",2024,"48-49",200,NA,NA,NA,NA
"01111",2024,"51",24,NA,NA,NA,NA
"01111",2024,"52",132,NA,NA,NA,NA
"01111",2024,"53",43,NA,NA,NA,NA
"01111",2024,"54",75,NA,NA,NA,NA
"01111",2024,"55",NA,NA,NA,NA,NA
"01111",2024,"56",67,NA,NA,NA,NA
"01111",2024,"61",NA,NA,NA,NA,NA
"01111",2024,"62",535,NA,NA,NA,NA
"01111",2024,"71",NA,NA,NA,NA,NA
"01111",2024,"72",379,NA,NA,NA,NA
"01111",2024,"81",63,NA,NA,NA,NA
"01113",2024,"00",11586,NA,NA,NA,NA
"01113",2024,"11",59,NA,NA,NA,NA
"01113",2024,"21",32,NA,NA,NA,NA
"01113",2024,"22",33,NA,NA,NA,NA
"01113",2024,"23",683,NA,NA,NA,NA
"01113",2024,"31-33",2832,NA,NA,NA,NA
"01113",2024,"42",261,NA,NA,NA,NA
"01113",2024,"44-45",1865,NA,NA,NA,NA
"01113",2024,"48-49",229,NA,NA,NA,NA
"01113",2024,"51",94,NA,NA,NA,NA
"01113",2024,"52",684,NA,NA,NA,NA
"01113",2024,"53",212,NA,NA,NA,NA
"01113",2024,"54",324,NA,NA,NA,NA
"01113",2024,"55",60,NA,NA,NA,NA
"01113",2024,"56",425,NA,NA,NA,NA
"01113",2024,"61",53,NA,NA,NA,NA
"01113",2024,"62",1737,NA,NA,NA,NA
"01113",2024,"71",31,NA,NA,NA,NA
"01113",2024,"72",1681,NA,NA,NA,NA
"01113",2024,"81",290,NA,NA,NA,NA
"01115",2024,"00",20085,NA,NA,NA,NA
"01115",2024,"11",91,NA,NA,NA,NA
"01115",2024,"22",88,NA,NA,NA,NA
"01115",2024,"23",1947,NA,NA,NA,NA
"01115",2024,"31-33",3901,NA,NA,NA,NA
"01115",2024,"42",1168,NA,NA,NA,NA
"01115",2024,"44-45",4175,NA,NA,NA,NA
"01115",2024,"48-49",232,NA,NA,NA,NA
"01115",2024,"51",167,NA,NA,NA,NA
"01115",2024,"52",505,NA,NA,NA,NA
"01115",2024,"53",225,NA,NA,NA,NA
"01115",2024,"54",753,NA,NA,NA,NA
"01115",2024,"55",63,NA,NA,NA,NA
"01115",2024,"56",787,NA,NA,NA,NA
"01115",2024,"61",70,NA,NA,NA,NA
"01115",2024,"62",2408,NA,NA,NA,NA
"01115",2024,"71",83,NA,NA,NA,NA
"01115",2024,"72",2512,NA,NA,NA,NA
