"V1","V2","V3"
"-80.284269","25.707084","120860079011017"
"-80.289338","25.707740","120860076033013"
"-80.350920","25.708104","120860086011010"
"-80.357900","25.709400","120860086011008"
"-80.347700","25.709600","120860085021018"
"-80.451400","25.711800","120860165011000"
"-80.405900","25.712400","120860170001010"
"-80.413070","25.712948","120860170001002"
"-80.413098","25.713402","120860170001002"
"-80.367856","25.713597","120860086032000"
"-80.305800","25.713900","120860076052012"
"-80.303500","25.714400","120860076052012"
"-80.434400","25.715600","120860163001005"
"-80.271300","25.715900","120860075031005"
"-80.344519","25.716885","120860085043007"
"-80.376633","25.716985","120860087042015"
"-80.454400","25.717700","120860163003000"
"-80.344200","25.719200","120860085043007"
"-80.448600","25.719700","120860163003000"
"-80.305300","25.720400","120860076053000"
"-80.273900","25.721200","120869803001005"
"-80.420200","25.721400","120860160003002"
"-80.426200","25.722300","120860161003003"
"-80.405500","25.722500","120860158001016"
"-80.339000","25.722700","120860085042001"
"-80.362812","25.723823","120860087021024"
"-80.362700","25.725200","120860087021024"
"-80.258787","25.725813","120860072003006"
"-80.254161","25.726126","120860072003007"
"-80.259034","25.727215","120860072003006"
"-80.366656","25.727326","120860087021013"
"-80.243076","25.728886","120860071031002"
"-80.436482","25.729080","120860152021006"
"-80.436752","25.729094","120860152021006"
"-80.376686","25.729209","120860087031013"
"-80.425886","25.729220","120860153001004"
"-80.287400","25.729600","120860076011022"
"-80.263100","25.733300","120860074033000"
"-80.430000","25.733500","120860153001010"
"-80.353400","25.733600","120860088082013"
"-80.324391","25.737208","120860077081021"
"-80.392343","25.737361","120860155021018"
"-80.244221","25.738130","120860070052009"
"-80.166686","25.738632","120869804001007"
"-80.158200","25.739039","120869804001017"
"-80.400600","25.739700","120860154001009"
"-80.333700","25.741200","120860077091004"
"-80.294539","25.741423","120860060042021"
"-80.267589","25.741627","120860074021000"
"-80.435800","25.742400","120860153003004"
"-80.347700","25.742500","120860088062009"
"-80.235200","25.743600","120860069011022"
"-80.439200","25.744400","120860151011017"
"-80.346332","25.744477","120860088062009"
"-80.405600","25.744800","120860148002004"
"-80.407300","25.747100","120860148002004"
"-80.305664","25.748447","120860059034005"
"-80.318100","25.748800","120860059031000"
"-80.412200","25.749700","120860149001006"
"-80.396000","25.751700","120860147023010"
"-80.216593","25.753903","120860065042001"
"-80.227300","25.754200","120860065032004"
"-80.257700","25.754200","120860062061008"
"-80.340200","25.755400","120860089082000"
"-80.331400","25.755800","120860089102008"
"-80.292700","25.756400","120860059012020"
"-80.351300","25.757500","120860089082013"
"-80.381500","25.759200","120860089041003"
"-80.199101","25.760003","120860067151000"
"-80.441327","25.760204","120860151022000"
"-80.318500","25.761000","120860059024003"
"-80.194191","25.761747","120860067172000"
"-80.228174","25.762776","120860064021007"
"-80.236381","25.765090","120860064013002"
"-80.236406","25.765094","120860064013002"
"-80.367400","25.765900","120860090541004"
"-80.236339","25.766567","120860054072012"
"-80.293500","25.766700","120860058031004"
"-80.248094","25.766909","120860055041003"
"-80.389400","25.767200","120860145002000"
"-80.388000","25.768500","120860145002000"
"-80.323381","25.768885","120860090511013"
"-80.214921","25.769740","120860053031012"
"-80.202300","25.769800","120860036052007"
"-80.361852","25.769813","120860090293000"
"-80.354200","25.770100","120860090291004"
"-80.205400","25.770700","120860036042003"
"-80.235900","25.771100","120860054071006"
"-80.213800","25.771200","120860053052005"
"-80.354900","25.771400","120860090291004"
"-80.280800","25.772000","120860057081015"
"-80.213800","25.772300","120860053052002"
"-80.211210","25.772406","120860053051002"
"-80.210393","25.772896","120860053051001"
"-80.265200","25.773000","120860049033006"
"-80.139100","25.773100","120860044053004"
"-80.266400","25.774100","120860049032007"
"-80.340937","25.774109","120860090272002"
"-80.332800","25.776100","120860090141000"
"-80.193100","25.776300","120860037061011"
"-80.193123","25.776326","120860037061011"
"-80.230100","25.776600","120860054051007"
"-80.199200","25.777100","120860036061001"
"-80.198221","25.777193","120860036061001"
"-80.230100","25.778300","120860054051007"
"-80.252551","25.779380","120860050023011"
"-80.214582","25.779520","120860052023000"
"-80.215150","25.779660","120860052011000"
"-80.242800","25.780200","120860050021012"
"-80.176415","25.784706","120869810001005"
"-80.200029","25.785288","120860034002000"
"-80.132300","25.786000","120860043033007"
"-80.204200","25.786100","120860034002003"
"-80.218286","25.788049","120860030043011"
"-80.190942","25.788930","120860037103004"
"-80.190441","25.789760","120860027022034"
"-80.189654","25.789816","120860027022034"
"-80.195164","25.789966","120860027022015"
"-80.202335","25.791142","120860031002014"
"-80.367170","25.792202","120860090101076"
"-80.198200","25.793500","120860031001007"
"-80.208100","25.794800","120860030011000"
"-80.191611","25.794980","120860027022009"
"-80.353981","25.795358","120860090101058"
"-80.354000","25.795400","120860090101058"
"-80.203100","25.795700","120860031003000"
"-80.375010","25.797969","120860090101041"
"-80.376500","25.798200","120860090101041"
"-80.196921","25.799570","120860028002008"
"-80.132100","25.799600","120860041062010"
"-80.226200","25.799600","120860024021000"
"-80.332179","25.804048","120860090103033"
"-80.263618","25.804089","120869805001040"
"-80.202000","25.804100","120860026001008"
"-80.212500","25.804602","120860025014010"
"-80.198905","25.804998","120860026001005"
"-80.226690","25.805202","120860024042002"
"-80.204195","25.805802","120860026003012"
"-80.241464","25.806374","120860017041021"
"-80.209538","25.806520","120860025023026"
"-80.239399","25.807629","120860024031018"
"-80.245400","25.807698","120860017041019"
"-80.384651","25.808428","120860090101003"
"-80.220152","25.809414","120860025011002"
"-80.418016","25.810118","120860141001001"
"-80.311456","25.810139","120860091021066"
"-80.226690","25.810776","120860024041000"
"-80.379700","25.810930","120860090101000"
"-80.274435","25.812568","120860047033018"
"-80.191100","25.813800","120860022013000"
"-80.131452","25.814165","120860040003002"
"-80.134600","25.814800","120860040004008"
"-80.273800","25.815100","120860047033018"
"-80.229700","25.816300","120860018021018"
"-80.218800","25.817700","120860023001000"
"-80.216800","25.818200","120860023001000"
"-80.232785","25.818217","120860018032002"
"-80.334009","25.819359","120860090663041"
"-80.376790","25.819568","120860090592003"
"-80.235900","25.819600","120860018032000"
"-80.364400","25.820800","120860090561006"
"-80.198600","25.821000","120860022022001"
"-80.247500","25.821400","120860017021008"
"-80.286332","25.821503","120860047032025"
"-80.326042","25.822131","120860090663035"
"-80.284700","25.823000","120860047032005"
"-80.231200","25.826000","120860018012011"
"-80.276614","25.826841","120860016061007"
"-80.382500","25.827700","120860090493003"
"-80.219500","25.827800","120860019033001"
"-80.270500","25.829200","120860016062003"
"-80.193700","25.829400","120860020042007"
"-80.226343","25.830226","120860018011003"
"-80.293914","25.830608","120860047011007"
"-80.204700","25.831600","120860020032000"
"-80.199995","25.831613","120860020031002"
"-80.273939","25.831691","120860008043009"
"-80.241921","25.832770","120860009031038"
"-80.303400","25.833000","120860047014001"
"-80.366669","25.834997","120860090572012"
"-80.209900","25.835500","120860019012002"
"-80.204800","25.835900","120860020014005"
"-80.216507","25.836479","120860019011006"
"-80.234911","25.836572","120860015023011"
"-80.186572","25.836683","120860013025009"
"-80.214000","25.839000","120860019011006"
"-80.294200","25.839300","120860007121005"
"-80.228200","25.839400","120860015021000"
"-80.225874","25.839589","120860015021000"
"-80.295191","25.840250","120860007121000"
"-80.295000","25.840400","120860007121000"
"-80.229200","25.844000","120860010044002"
"-80.362865","25.844488","120860090402008"
"-80.302565","25.844498","120860007101008"
"-80.205300","25.845000","120860014013010"
"-80.147241","25.846545","120860039173000"
"-80.243080","25.848175","120860009042011"
"-80.293300","25.848500","120860007171019"
"-80.214035","25.849135","120860010082016"
"-80.253400","25.849900","120860009041017"
"-80.238800","25.850300","120860010033015"
"-80.295100","25.851300","120860007112012"
"-80.380000","25.851300","120860090441027"
"-80.253336","25.851870","120860009041017"
"-80.372300","25.852300","120860090501003"
"-80.267337","25.853180","120860006054006"
"-80.382409","25.854285","120860090441000"
"-80.180600","25.854900","120860013014004"
"-80.201981","25.855858","120860010061002"
"-80.202474","25.856828","120860010061002"
"-80.319368","25.857786","120860007052003"
"-80.321716","25.859793","120860007052002"
"-80.126500","25.861300","120860039132000"
"-80.271800","25.861400","120860006123013"
"-80.228291","25.861717","120860004083003"
"-80.299500","25.861900","120860007161000"
"-80.323500","25.862200","120860137001002"
"-81.387200","25.864200","120210111071015"
"-97.425217","25.865327","480610141033005"
"-80.275761","25.865628","120860006032001"
"-80.230440","25.865723","120860004083004"
"-80.229000","25.866600","120860004083003"
"-80.325700","25.868400","120860136003010"
"-80.325800","25.868400","120860136003010"
"-80.326000","25.868400","120860136003010"
"-80.215600","25.869800","120860004112013"
"-80.186500","25.870200","120860011041004"
"-80.123497","25.871461","120860039092001"
"-80.305000","25.873900","120860093272005"
"-80.332100","25.874400","120860138021000"
"-80.330300","25.874900","120860136002007"
"-80.306100","25.876000","120860093272005"
"-80.231400","25.876500","120860004151008"
"-80.268300","25.876900","120860006011000"
"-80.268400","25.877600","120860006011000"
"-80.249097","25.877651","120860005082024"
"-97.439084","25.877951","480610133091007"
"-80.316000","25.878100","120860093222000"
"-80.205800","25.878700","120860011023000"
"-97.439142","25.879077","480610133091007"
"-80.220000","25.879100","120860004113000"
"-80.353200","25.879400","120860133022006"
"-80.347900","25.879800","120860133022006"
"-80.280600","25.880400","120860006021000"
"-80.203200","25.880900","120860011013016"
"-80.348600","25.881800","120860133022006"
"-97.422456","25.882477","480610141012004"
"-80.294646","25.883722","120860092001001"
"-80.132100","25.884400","120860038012003"
"-80.197700","25.885300","120860003081012"
"-97.424760","25.886118","480610141014000"
"-80.348800","25.888400","120860132021001"
"-80.296793","25.890190","120860093212000"
"-80.316500","25.890200","120860093162000"
"-80.234400","25.890600","120860004202011"
"-80.231951","25.890620","120860004202011"
"-80.356900","25.890700","120860125022000"
"-80.173500","25.891300","120860002192011"
"-80.335700","25.891300","120860130002000"
"-97.519102","25.892028","480610128002027"
"-97.449421","25.892302","480610133062010"
"-80.325800","25.893300","120860129002017"
"-97.438724","25.893387","480610133052000"
"-80.325417","25.893480","120860129002017"
"-97.493877","25.893975","480610140013031"
"-80.164974","25.894174","120860001241007"
"-80.220100","25.895000","120860004054004"
"-80.307300","25.895200","120860093242002"
"-80.164357","25.895293","120860001241007"
"-80.239252","25.896096","120860004191000"
"-80.244445","25.896172","120860005082000"
"-80.255300","25.896400","120860005081002"
"-80.183101","25.896604","120860002201002"
"-80.355400","25.898300","120860126011002"
"-80.355310","25.899804","120860127011019"
"-80.184558","25.900536","120860002182025"
"-80.184219","25.900951","120860002182025"
"-80.345800","25.901200","120860128012011"
"-97.478437","25.901312","480610139023004"
"-80.309060","25.903148","120860093052007"
"-97.456031","25.903609","480610143002007"
"-97.463198","25.903846","480610139031002"
"-80.240200","25.903900","120860004172006"
"-97.445036","25.904036","480610143003013"
"-80.247800","25.904400","120860005091028"
"-97.476499","25.904988","480610139021003"
"-97.463522","25.905000","480610139031002"
"-80.165900","25.905400","120860002242000"
"-97.498789","25.905400","480610140012006"
"-97.480730","25.906030","480610139022019"
"-80.194400","25.906900","120860003102013"
"-80.141376","25.907489","120860001092042"
"-80.185900","25.909200","120860002271002"
"-97.506821","25.909909","480610137004006"
"-80.208800","25.910200","120860003021027"
"-97.390787","25.910566","480610141023009"
"-97.511742","25.910962","480610137004021"
"-80.244632","25.912288","120860005042000"
"-97.471847","25.912618","480610139012000"
"-80.209100","25.912800","120860003021027"
"-97.492939","25.913975","480610135002013"
"-80.145600","25.914100","120860001092027"
"-80.231841","25.914668","120860004181007"
"-80.144430","25.915785","120860001092008"
"-80.295200","25.916000","120860093122005"
"-80.295100","25.916100","120860093122005"
"-97.499261","25.916470","480610135001002"
"-80.231639","25.916565","120860004023008"
"-80.231100","25.916800","120860004023008"
"-80.147100","25.917000","120860001092008"
"-80.328300","25.917400","120860127023005"
"-80.305695","25.918375","120860093122021"
"-97.417579","25.918645","480610132071017"
"-97.442230","25.919557","480610132052002"
"-80.184200","25.919600","120860002152000"
"-97.417019","25.919783","480610132071017"
"-80.237771","25.920760","120860004022016"
"-80.360821","25.920794","120860127011001"
"-97.510901","25.921280","480610135001014"
"-80.272000","25.921300","120860005073007"
"-80.164900","25.923600","120860002062004"
"-97.515145","25.924348","480610136001017"
"-80.166197","25.924619","120860002062001"
"-80.247125","25.925077","120860005062003"
"-97.469101","25.926986","480610131063020"
"-97.496095","25.927021","480610130043003"
"-80.179874","25.927139","120860002162005"
"-97.470710","25.927359","480610131063014"
"-97.482976","25.927936","480610131061008"
"-80.167834","25.928138","120860002251005"
"-80.297526","25.929200","120860116022006"
"-97.445189","25.929440","480610132051003"
"-80.179200","25.929800","120860002261029"
"-80.175400","25.929900","120860002261022"
"-80.342379","25.931053","120860124022000"
"-80.342403","25.931077","120860124022000"
"-97.507416","25.931928","480610130041003"
"-80.186000","25.932800","120860002131015"
"-97.505473","25.932895","480610130031005"
"-80.271300","25.933000","120860100222018"
"-97.532723","25.933255","480610125122000"
"-81.677962","25.933478","120210109062006"
"-80.334055","25.933815","120860122002023"
"-80.282777","25.933864","120860100171014"
"-80.219663","25.934284","120860095041022"
"-80.239782","25.934451","120860095034016"
"-80.252250","25.934457","120860094011002"
