"ST_CASE","geometry"
210667,c(37.797175, -87.65498889)
210668,c(37.77366389, -87.85789167)
210669,c(37.96154167, -86.11990556)
210670,c(36.91519444, -83.19663889)
210671,c(36.97252222, -87.46506667)
210672,c(38.52113611, -85.2351)
210673,c(37.52698056, -86.80178056)
210674,c(37.77995833, -86.00407778)
210675,c(37.73974167, -86.412875)
210676,c(37.83713611, -85.46058333)
210677,c(36.78664444, -88.76984444)
210678,c(37.04324444, -88.664675)
210679,c(38.15289167, -85.53599444)
210680,c(38.01808611, -84.46479167)
210681,c(38.06148056, -85.48134167)
210682,c(37.62688333, -83.99129722)
210683,c(38.22826667, -85.71700556)
210684,c(36.67656944, -83.68422778)
210685,c(36.778925, -84.17007778)
210686,c(36.96280833, -84.07830278)
210687,c(38.60696944, -83.19004722)
210688,c(36.91995833, -84.25506389)
210689,c(38.27537222, -85.80838889)
210690,c(37.24262778, -85.89251111)
210691,c(38.17128333, -83.95310278)
210692,c(36.86475278, -88.21366389)
210693,c(38.47746389, -85.31350556)
210694,c(38.14776389, -85.69189167)
210695,c(37.96873056, -84.50178611)
210696,c(39.00264444, -84.65099167)
210697,c(38.22740556, -85.79085278)
210698,c(38.30210556, -85.55600556)
210699,c(38.19203333, -85.80803333)
210700,c(38.19901111, -85.79699722)
210701,c(36.95609722, -84.09273611)
210702,c(38.67185556, -83.82151667)
210703,c(37.57283889, -85.25275278)
210704,c(38.24036944, -85.77778056)
210705,c(37.434525, -86.80251944)
210706,c(38.129975, -84.62231389)
210707,c(36.51014722, -88.89265)
210708,c(37.90648056, -84.561775)
210709,c(37.81345556, -86.61089444)
210710,c(38.19744722, -85.62514444)
210711,c(37.43336667, -85.73984444)
210712,c(37.12828611, -83.79688611)
210713,c(37.28286667, -83.22461667)
210714,c(36.62128333, -84.39916944)
210715,c(38.52654167, -82.68953611)
210716,c(37.49562222, -82.53121389)
210717,c(37.21641667, -84.06263611)
210718,c(37.89967778, -84.27075278)
210719,c(38.65051111, -83.87716667)
210720,c(37.73094722, -84.27292778)
210721,c(36.85935278, -88.22555)
210723,c(36.87253611, -86.33716944)
210724,c(36.57083611, -89.173325)
220001,c(32.49993056, -93.79488611)
220002,c(30.64077778, -93.36855556)
220003,c(30.99171389, -92.219625)
220004,c(30.32327222, -92.94096667)
220005,c(31.34944167, -92.32491389)
220006,c(30.22763333, -93.15418611)
220007,c(30.5078, -91.1829)
220008,c(30.3881, -91.3116)
220009,c(30.67564444, -90.00461389)
220010,c(30.26896667, -90.73381389)
220011,c(32.07645278, -93.10348889)
220012,c(32.88224444, -92.27246667)
220013,c(99.9999, 999.9999)
220014,c(30.51406944, -90.05326111)
220015,c(29.52293056, -90.3349)
220016,c(32.51488611, -92.18100556)
220017,c(30.44952222, -91.03293889)
220018,c(32.50780278, -92.69705)
220019,c(30.81863333, -93.29757222)
220020,c(32.53260278, -92.756675)
220021,c(32.15453889, -91.72771944)
220023,c(32.40751111, -93.8282)
220024,c(32.5448, -92.2377)
220025,c(30.97331944, -91.511425)
220026,c(32.779425, -92.655075)
220027,c(29.85985556, -90.11001389)
220028,c(30.101475, -90.99497778)
220029,c(31.05666111, -92.05275)
220030,c(32.49856667, -93.75990278)
220031,c(30.21021944, -93.20150833)
220032,c(32.19318056, -91.69741111)
220033,c(32.58224444, -93.80308056)
220034,c(30.47885833, -90.46403056)
220035,c(30.494675, -91.12564167)
220036,c(30.2804, -93.65166111)
220037,c(31.75171111, -93.05222222)
220038,c(29.97985, -90.24477222)
220039,c(30.55155556, -91.73138056)
220040,c(30.24774167, -90.87399167)
220041,c(29.88121389, -90.02396667)
220042,c(32.96156944, -93.12263056)
220043,c(32.51226944, -92.07525)
220044,c(30.41482222, -91.00963889)
220045,c(30.21703056, -91.99263056)
220046,c(32.76849722, -91.85126389)
220047,c(30.51603056, -91.15979167)
220048,c(30.27161667, -93.24131389)
220049,c(32.46501111, -91.59408889)
220050,c(29.96615833, -91.83599722)
220052,c(30.48986667, -91.07440278)
220053,c(30.23491944, -93.18037222)
220054,c(32.51252778, -92.34735833)
220055,c(32.44343889, -93.71843056)
220056,c(30.26491944, -91.90489722)
220057,c(30.31036944, -89.77053056)
220058,c(30.17078056, -91.8195)
220059,c(31.20325833, -92.02975556)
220060,c(30.30196944, -89.83339722)
220061,c(31.05573889, -93.24926944)
220062,c(30.43840833, -90.86004444)
220063,c(30.10838889, -90.5177)
220064,c(29.97858611, -91.06133056)
220065,c(32.55610278, -93.55901944)
220066,c(30.40048333, -92.15900833)
220067,c(31.70698889, -93.28090833)
220068,c(30.46758056, -91.11993056)
220069,c(32.41256389, -93.8146)
220070,c(30.01874444, -90.22653889)
220071,c(31.88953333, -93.34731667)
220072,c(30.16756111, -90.91920556)
220073,c(29.4541, -90.31710833)
220074,c(30.56341944, -92.21118889)
220075,c(30.76244444, -90.6513)
220076,c(32.39621944, -92.20281389)
220077,c(29.99183056, -92.2656)
220078,c(29.98684444, -92.15996667)
220079,c(30.54451111, -90.53803889)
220080,c(32.99397778, -93.39075556)
220081,c(30.24727222, -89.76278333)
220082,c(30.678175, -92.05454444)
220083,c(29.9956, -90.467)
220084,c(31.36384444, -92.18196389)
220085,c(30.85911111, -90.24693889)
220086,c(30.21086667, -90.9294)
220087,c(32.47796944, -93.68000278)
220088,c(29.97, -92.09405)
220089,c(32.45161111, -94.00661111)
220090,c(30.13378611, -92.36177778)
220091,c(30.32720556, -92.11600556)
220092,c(32.110775, -93.27986944)
220093,c(30.50536111, -93.23271111)
220094,c(30.02480278, -91.000475)
220095,c(30.36188056, -90.86191667)
220096,c(30.47857778, -90.10647222)
220097,c(32.61688056, -91.6275)
220098,c(29.67545556, -90.73953056)
220099,c(30.6464, -90.5275)
220100,c(30.23233056, -92.75515556)
220101,c(31.14825278, -93.263825)
220102,c(30.50006389, -92.07228056)
220103,c(32.01986944, -93.33444722)
220104,c(29.84460556, -89.75940556)
220105,c(32.13498889, -92.03760833)
220106,c(29.97712778, -91.94940833)
220107,c(32.49689444, -93.75933056)
220108,c(32.49913056, -92.11076944)
220109,c(32.59666944, -93.84570833)
220110,c(30.26418889, -93.17396111)
220111,c(29.95531111, -90.09030556)
220112,c(30.14939444, -91.97256944)
220113,c(30.50408333, -90.65973333)
220114,c(29.97781667, -90.06851111)
220115,c(31.22408056, -92.12503333)
220116,c(30.38752222, -90.88473056)
220117,c(30.53362778, -93.05012222)
220118,c(29.96341944, -91.93508056)
220119,c(31.21219722, -92.50749722)
220120,c(29.91468611, -90.278675)
220121,c(32.74908611, -91.91148333)
220122,c(30.52416389, -93.57708056)
220123,c(29.93785833, -90.33285833)
220124,c(30.03679444, -90.24575)
220125,c(29.96408889, -90.07344722)
220126,c(30.54100833, -91.36458611)
220127,c(29.98373611, -90.10504444)
220128,c(30.577325, -90.54360833)
220129,c(30.33005278, -89.76277778)
220130,c(30.48021944, -90.34272778)
220131,c(30.4417, -91.0412)
220132,c(30.27426111, -91.94034167)
220133,c(30.7896, -90.4174)
220134,c(32.44136111, -93.84201667)
220135,c(29.57572222, -90.80945833)
220136,c(29.902125, -90.01856667)
220137,c(32.44221667, -92.08710556)
220138,c(30.55084167, -92.07564722)
220139,c(30.73151667, -91.03468056)
220140,c(30.92726944, -90.6012)
220141,c(30.25067778, -93.38488889)
220142,c(29.99328889, -92.10148333)
220143,c(30.53408056, -92.09873333)
220144,c(30.33340556, -89.883425)
220145,c(29.94501944, -90.08585833)
220146,c(30.49975833, -91.14108889)
220147,c(32.68346111, -93.29273889)
220148,c(30.56705833, -91.34196944)
220149,c(30.49800556, -91.08849444)
220150,c(30.31026944, -89.76115278)
220151,c(30.45850833, -90.08240833)
220152,c(29.92120833, -91.65905833)
220153,c(30.02958889, -89.93184722)
220154,c(30.45016111, -91.15998333)
220155,c(30.43668333, -91.02994167)
220156,c(31.83470556, -92.37871667)
220157,c(29.83996389, -90.81318889)
220158,c(30.44475556, -91.02445278)
220159,c(30.53376111, -92.08815)
220160,c(32.49432778, -93.81576389)
220161,c(32.05126111, -92.12628056)
220162,c(29.85091111, -90.733275)
220163,c(29.96628889, -90.10728056)
220164,c(30.96325833, -93.11299444)
220165,c(29.97639444, -90.10314722)
220166,c(32.52862778, -92.44717778)
220167,c(30.25228611, -92.25368889)
220168,c(30.20446944, -89.70005)
220169,c(32.58165, -91.48658333)
220170,c(30.17904167, -90.89329444)
220171,c(30.47925556, -90.55036944)
220172,c(30.16995, -93.24916944)
220173,c(30.52168889, -91.14505833)
220174,c(30.06460833, -89.95821944)
220175,c(30.446, -91.09099722)
220176,c(30.70900833, -89.85440833)
220177,c(29.86910556, -90.80284722)
220178,c(31.0958, -92.2133)
220179,c(30.66882778, -89.98278889)
220180,c(31.37552778, -92.63780278)
220181,c(30.29002222, -92.69235556)
220182,c(30.41672778, -91.05162778)
220183,c(30.05529167, -90.46326944)
220184,c(29.60737778, -90.71429722)
220185,c(30.50998889, -91.15194722)
220186,c(32.58291944, -91.96858333)
220187,c(32.50419444, -92.73052222)
220188,c(30.17616667, -93.22508611)
220189,c(30.14020278, -93.67175833)
220190,c(30.27768889, -91.23249722)
220191,c(32.5133, -93.74516944)
220192,c(32.48863333, -93.82577222)
220193,c(32.45605556, -91.67335)
220194,c(30.33144444, -90.92224167)
220195,c(32.56053333, -93.72732778)
220196,c(32.78934444, -91.91470556)
220197,c(32.68087222, -92.04657778)
220198,c(30.5375, -91.18350833)
220199,c(30.46110556, -91.10180278)
220200,c(30.42530556, -90.04074722)
220201,c(30.03609722, -89.91253333)
220202,c(32.05255278, -93.61444167)
220203,c(30.55840278, -92.07334722)
220204,c(32.48569444, -91.95297778)
220205,c(30.46713611, -91.16452778)
220206,c(30.56266389, -90.07523611)
220207,c(30.71731944, -91.65858889)
220208,c(30.45773889, -91.06458056)
220209,c(30.09655833, -93.35982778)
220210,c(31.10816944, -92.50905)
220211,c(29.46447778, -90.58935833)
220212,c(30.08833611, -91.82163611)
220213,c(30.50293889, -90.78877778)
220215,c(31.33020833, -92.41677222)
220216,c(30.54052778, -91.19100833)
220217,c(30.36642222, -91.63423056)
220218,c(30.17726944, -93.63799722)
220219,c(30.48045833, -90.09024722)
220221,c(32.53705833, -93.41093611)
220222,c(32.47735556, -92.0972)
220223,c(32.4819, -93.76287778)
220224,c(30.00662778, -92.33312222)
220225,c(30.42526111, -92.08278333)
220226,c(30.279025, -91.95628611)
220227,c(30.21505833, -92.26907778)
220228,c(30.25161389, -92.01395833)
220229,c(32.47365556, -93.84399444)
220230,c(30.22523611, -93.35941667)
220231,c(30.64713889, -92.42628333)
220232,c(32.49222778, -92.02975833)
220233,c(30.24049167, -90.87003333)
220234,c(30.05402778, -91.89585833)
220235,c(32.72403889, -92.14397778)
220236,c(29.99280556, -90.04885556)
220237,c(32.39843056, -94.00293333)
220238,c(30.51905833, -90.52479167)
220239,c(32.51628333, -93.68843611)
220240,c(30.07625, -90.596875)
220241,c(30.42264444, -91.14035833)
220242,c(30.20401944, -90.84488889)
220243,c(30.82484167, -90.51112222)
220244,c(30.31961667, -93.6622)
220245,c(30.59310278, -91.21964167)
220246,c(29.52629722, -90.33469722)
220248,c(30.69856944, -92.49621944)
220249,c(29.57548056, -90.37680556)
220250,c(30.07676111, -91.89443333)
220251,c(30.9066, -92.18805)
220252,c(29.20365556, -90.1888)
220253,c(30.25189722, -92.01423889)
220254,c(30.37797778, -90.09348889)
220255,c(29.68173333, -91.00671389)
220256,c(30.57565, -91.12797778)
220257,c(31.93270556, -93.07230833)
220258,c(30.35857222, -92.70563889)
220259,c(29.99407778, -90.241625)
220260,c(30.05390833, -90.70973889)
220261,c(30.41945556, -91.09500278)
220262,c(30.80007778, -91.38726944)
220263,c(31.315225, -92.36869722)
220264,c(31.57557222, -91.46805)
220265,c(30.70364167, -92.5)
220266,c(30.08773056, -91.94000278)
220267,c(30.86436944, -90.02084722)
220268,c(31.66148889, -92.69325)
220269,c(31.15155556, -92.11343889)
220270,c(30.28598889, -90.70732778)
220271,c(29.99299444, -90.07717222)
220272,c(29.95076944, -90.08522778)
220273,c(32.44193889, -93.74585)
220274,c(32.54463611, -91.49735)
220275,c(30.00370833, -90.03084722)
220276,c(31.31728056, -92.47016667)
220277,c(30.16780833, -93.17987778)
220278,c(30.15073333, -92.31149167)
220279,c(32.68601389, -92.08181944)
220280,c(30.49333889, -91.15531944)
220281,c(32.1391, -91.61980833)
220282,c(29.979725, -92.11057778)
220283,c(30.52180833, -92.38663056)
220284,c(31.92673056, -92.65285556)
220285,c(30.52696111, -92.14635278)
220286,c(32.17519722, -92.5604)
220287,c(32.401525, -92.08267222)
220288,c(29.74605, -91.41036944)
220289,c(30.14331667, -89.74891944)
220290,c(32.51006944, -92.08652778)
220291,c(30.54702778, -90.98297778)
220292,c(30.23490833, -93.15151944)
220293,c(31.74061944, -91.500875)
220294,c(29.69591111, -90.63155833)
220295,c(30.50271111, -91.51138889)
220296,c(30.34309167, -93.37475278)
220297,c(32.67764722, -91.47971944)
220298,c(30.55473889, -91.55731667)
220299,c(30.38355278, -91.06540278)
220300,c(29.18920833, -90.06692778)
220301,c(30.17825833, -91.00445833)
220302,c(30.84795833, -93.28908889)
220303,c(30.35442778, -92.30301944)
220304,c(29.96745833, -90.05689167)
220305,c(30.55693889, -91.64902778)
220306,c(32.5891, -93.28979722)
220307,c(30.028275, -89.99921667)
220308,c(30.86812778, -93.28481944)
220309,c(30.48038333, -92.47151667)
220310,c(30.45121389, -91.12895556)
220311,c(31.73531389, -93.04346667)
220312,c(30.43144722, -90.92013333)
220313,c(32.43403333, -93.83209722)
220315,c(30.26628889, -89.72055833)
220316,c(30.26223056, -90.88726111)
220317,c(30.37941389, -91.06176111)
220318,c(30.47904444, -90.37265)
220319,c(30.20627778, -89.79833333)
220320,c(29.98472778, -92.02321667)
220321,c(32.76986111, -91.75271944)
220322,c(30.99054444, -92.08275278)
220323,c(30.63619167, -91.48032778)
220324,c(30.75005, -89.97753611)
220325,c(32.53059722, -91.9907)
220326,c(31.19752778, -93.03826944)
220327,c(29.96340556, -91.93786667)
220328,c(29.90433889, -90.20338889)
220329,c(29.96558611, -90.05649167)
220330,c(32.49992778, -93.75888889)
220331,c(30.49456667, -91.13253333)
220332,c(32.42525833, -91.81775833)
220333,c(30.197825, -93.18007222)
220334,c(32.45925833, -93.80155)
220335,c(29.98511944, -90.07002778)
220336,c(32.20788333, -92.77616944)
220337,c(30.20586944, -92.05872778)
220338,c(29.99298333, -90.067025)
220339,c(29.96924722, -90.09293889)
220340,c(30.56737778, -90.64438889)
220341,c(30.55665833, -91.33258056)
220342,c(30.37480833, -91.14018889)
220343,c(30.97945833, -91.04868056)
220344,c(29.86951667, -90.07533889)
220345,c(31.27195833, -92.69129722)
220346,c(30.537725, -90.93093333)
220347,c(30.19217222, -92.13245)
220348,c(30.84005278, -93.25090833)
220349,c(32.53235, -93.66001944)
220350,c(30.73620833, -89.87650833)
220351,c(30.24722778, -92.7351)
220352,c(30.65476944, -90.47159722)
220353,c(30.51427222, -91.17308611)
220354,c(30.136975, -92.02017778)
220355,c(30.23668333, -93.36253056)
220356,c(30.94238889, -92.0207)
220357,c(30.43338889, -91.07077778)
220358,c(32.52819167, -93.69047778)
220360,c(30.58623056, -90.50469167)
220361,c(31.82171667, -93.24198889)
220362,c(30.13991944, -90.7882)
220363,c(30.53664722, -90.96795)
220364,c(32.58109722, -93.3944)
220365,c(30.57956389, -91.212025)
220366,c(30.56583056, -91.20546389)
220367,c(30.53706389, -90.956275)
220368,c(32.49778333, -93.47225)
220369,c(30.91598889, -91.66118611)
220370,c(30.67668889, -91.35309722)
220371,c(30.55097222, -89.87375)
220372,c(30.43896389, -90.36518333)
220373,c(29.69358889, -91.22160278)
220374,c(29.95199444, -90.09803333)
220375,c(30.21075833, -90.94397778)
220377,c(30.04422222, -91.95771111)
220378,c(30.55800278, -90.98410278)
220379,c(30.48037222, -91.11758611)
220380,c(30.49429167, -90.37427778)
220381,c(32.49183056, -92.16308056)
220382,c(30.84954167, -91.38226389)
220383,c(30.931425, -92.90812778)
220384,c(32.61858889, -93.39580556)
220385,c(30.23485278, -91.02526667)
220386,c(30.75518056, -90.53263889)
220387,c(30.01557222, -89.98100833)
220388,c(30.17671944, -91.98459722)
220389,c(31.83303611, -92.37114722)
220390,c(29.86713056, -89.83525556)
220391,c(29.98444722, -91.89136944)
220392,c(30.44775833, -91.24660833)
220393,c(29.96278889, -90.07444722)
220394,c(32.5404, -93.77368056)
220395,c(30.67601944, -92.05617222)
220396,c(32.93743889, -94.01882778)
220397,c(30.54995556, -92.08896389)
220398,c(30.00983889, -90.27182778)
220399,c(29.68586111, -91.31141667)
220400,c(30.46073611, -91.13944444)
220401,c(30.50758889, -91.09330556)
220402,c(30.26967222, -90.73547222)
220403,c(30.06408889, -89.93985833)
220404,c(29.97065833, -90.20455)
220405,c(30.72813611, -90.25915278)
220406,c(30.184625, -92.57473333)
220407,c(29.62136667, -90.49883056)
220408,c(31.32976667, -92.27450278)
220409,c(29.85471111, -91.60749444)
220411,c(32.89595278, -93.01073333)
220412,c(30.82188611, -92.22316111)
220413,c(30.89548056, -90.08683889)
220414,c(29.70456944, -90.91331389)
220415,c(30.31688056, -89.93279722)
220416,c(31.11841667, -92.07408889)
220417,c(29.95201944, -89.99531944)
220418,c(32.52120278, -92.75761111)
220419,c(30.92780833, -90.7489)
220421,c(30.06495278, -92.16641389)
220422,c(32.93223056, -93.97898056)
220424,c(30.49133333, -91.13813056)
220425,c(29.78897222, -91.50879444)
220426,c(32.58614167, -93.35769722)
220427,c(30.42923333, -91.06072778)
220428,c(30.23588889, -93.2142)
220429,c(31.97320833, -93.46268889)
220430,c(30.92785833, -90.61575833)
220431,c(30.34137778, -90.99200556)
220432,c(30.36552778, -91.14885)
220433,c(29.97636944, -90.02951944)
220434,c(32.19323333, -91.72832222)
220435,c(29.77463056, -90.81663056)
220436,c(29.98645556, -91.8391)
220437,c(29.92523889, -90.02121944)
220438,c(32.43750278, -93.75588889)
220439,c(32.42376944, -93.78663889)
220440,c(31.98936667, -91.26158889)
220441,c(32.44513611, -93.75449722)
220442,c(30.15214722, -91.92710833)
220443,c(30.06859722, -89.80352778)
220444,c(30.54578333, -90.48354722)
220445,c(31.36690278, -92.29664722)
220446,c(30.34366389, -90.99380833)
220447,c(31.62021667, -91.58888889)
220448,c(30.63250556, -91.48670278)
220449,c(30.29112778, -89.79008889)
220450,c(29.77106944, -91.48191944)
220451,c(30.46185833, -90.19151944)
220452,c(32.70046944, -93.70707778)
220453,c(29.93010278, -91.74405278)
220454,c(30.00681667, -90.24863611)
220455,c(29.70576667, -91.30613333)
220456,c(30.19548889, -90.84880833)
220457,c(30.04739167, -89.96197778)
220458,c(30.45064722, -91.31785)
220459,c(30.24869722, -92.01354722)
220460,c(31.77646944, -93.08952778)
220461,c(32.51048333, -93.74246111)
220462,c(29.96863333, -90.09203611)
220463,c(29.82283889, -90.00637778)
220464,c(30.25133611, -91.21186944)
220465,c(30.64452778, -90.88086944)
220466,c(31.9096, -93.8781)
220467,c(29.84993333, -90.96523611)
220468,c(30.14676944, -90.76895)
220469,c(29.63095833, -90.70413056)
220470,c(30.93125833, -89.83376944)
220471,c(30.24601944, -93.18036389)
220472,c(29.92525833, -90.04080833)
220473,c(30.07700833, -90.56464722)
220474,c(30.45627778, -90.17330556)
220475,c(30.56995556, -91.20758333)
220476,c(29.92987778, -89.99847778)
220477,c(30.29978889, -92.02641389)
220478,c(30.34710278, -89.91050833)
220479,c(30.63168056, -91.11066389)
220480,c(31.51474722, -92.49512222)
220481,c(31.98571944, -93.76358333)
220482,c(30.27488611, -92.04896111)
220483,c(30.45920833, -90.12591389)
220484,c(30.30816944, -89.74888333)
220485,c(32.49584722, -92.12696667)
