"ST_CASE","geometry"
60619,c(33.94116111, -117.09078056)
60620,c(33.73995, -117.8344)
60621,c(34.13651111, -117.44675833)
60622,c(33.65986389, -117.60083333)
60623,c(38.58530278, -121.73035)
60624,c(33.33630556, -117.15901667)
60625,c(37.79678056, -121.68363889)
60626,c(37.69822778, -120.42809167)
60627,c(34.00708611, -117.82623333)
60628,c(39.05543333, -122.34385278)
60629,c(38.99194444, -121.55347778)
60630,c(33.95420556, -118.04391111)
60631,c(34.89653333, -115.09376111)
60632,c(34.41639722, -117.78283056)
60633,c(40.61311667, -124.19334167)
60634,c(38.55604722, -121.44281944)
60635,c(37.71940556, -121.53605556)
60636,c(36.79465, -120.02461944)
60637,c(34.60856944, -117.82626944)
60638,c(37.68801111, -122.13421944)
60639,c(37.80448611, -120.70462222)
60640,c(37.61301944, -120.971225)
60641,c(34.13531111, -117.992475)
60642,c(32.91255833, -116.88491944)
60643,c(41.01738611, -121.62163611)
60644,c(38.81733056, -120.02803611)
60645,c(34.22186389, -118.36838611)
60646,c(34.41543611, -119.69287222)
60647,c(34.43448889, -116.81530833)
60648,c(37.44101389, -120.7401)
60649,c(37.332225, -120.43295556)
60650,c(35.6216, -119.68973056)
60651,c(34.05505, -118.21267778)
60652,c(34.39471944, -117.35295278)
60653,c(38.61156667, -121.47877222)
60654,c(33.20713056, -117.28505833)
60655,c(34.20110556, -118.49785)
60656,c(33.73191944, -118.29236944)
60657,c(34.87182222, -117.9902)
60658,c(33.872625, -118.35236667)
60659,c(34.05919722, -118.25430278)
60660,c(34.62319444, -118.14773333)
60661,c(34.70137222, -118.16590278)
60662,c(34.46223333, -117.35094444)
60663,c(32.70794167, -114.98351944)
60664,c(35.28763889, -119.24656111)
60665,c(36.2977, -119.18097222)
60666,c(34.37286944, -119.01598889)
60667,c(36.981325, -120.08406944)
60668,c(35.62249167, -117.666625)
60669,c(37.99095278, -122.10162222)
60670,c(34.05248056, -118.02160833)
60671,c(35.39764167, -119.66499167)
60672,c(37.816, -120.89693889)
60673,c(34.54550278, -117.33411944)
60674,c(37.44379444, -122.26897222)
60675,c(37.96338889, -122.29334444)
60676,c(38.02598889, -122.55708333)
60677,c(36.14778056, -119.23274444)
60678,c(34.11808056, -117.86423889)
60679,c(39.1445, -121.0299)
60680,c(39.11854722, -121.56761111)
60681,c(38.41777222, -122.82780833)
60682,c(37.30250556, -120.49857222)
60683,c(32.54446944, -117.03297222)
60684,c(36.54347222, -121.90856667)
60685,c(38.67911944, -121.37668056)
60686,c(34.03488333, -118.36739167)
60687,c(38.83899167, -121.33766389)
60688,c(39.71084722, -121.66905)
60689,c(34.067525, -117.98155278)
60690,c(36.98834444, -122.00845556)
60691,c(35.95155, -119.05368333)
60692,c(34.07629444, -118.29996389)
60693,c(35.40160833, -119.092125)
60694,c(34.06687222, -118.42892222)
60695,c(34.07159167, -118.46853056)
60696,c(35.35583889, -119.02128889)
60697,c(34.23182778, -118.57735833)
60698,c(33.75765556, -117.22365)
60699,c(34.09844167, -118.23395)
60700,c(39.77690833, -120.57432222)
60701,c(34.67092778, -118.04107778)
60702,c(34.12845556, -117.42139722)
60703,c(37.01183611, -121.61923333)
60704,c(33.19776944, -117.3504)
60705,c(34.12752222, -118.147325)
60706,c(37.98230833, -121.20131111)
60707,c(34.71466944, -118.79798056)
60708,c(37.93656389, -122.32563056)
60709,c(33.20222778, -117.31556944)
60710,c(34.11350556, -118.26556944)
60711,c(33.71744722, -117.86789444)
60712,c(37.441875, -121.88631667)
60713,c(33.97453889, -118.33088889)
60714,c(37.94558333, -121.23583056)
60715,c(34.03643611, -118.43835556)
60716,c(33.66051111, -117.93433611)
60717,c(36.93941389, -121.77724167)
60718,c(34.21809444, -118.59751667)
60719,c(34.220925, -118.49372778)
60720,c(37.752075, -122.42149444)
60721,c(34.00376944, -118.28069167)
60722,c(33.85433611, -118.18499722)
60723,c(40.56725, -123.10485)
60724,c(38.863325, -121.01808889)
60725,c(37.01259722, -120.92731667)
60726,c(34.13641667, -117.47090556)
60727,c(33.99776389, -117.82013056)
60728,c(33.97788056, -118.26956389)
60729,c(34.70416111, -118.1171)
60730,c(33.97105, -118.29173611)
60731,c(37.43188333, -122.20789167)
60732,c(38.23463333, -121.18090833)
60733,c(33.2281, -117.01649722)
60734,c(36.45296111, -119.69055278)
60735,c(38.74941389, -121.26722222)
60736,c(38.00898333, -121.12087778)
60737,c(38.15585, -122.41046111)
60738,c(33.32178333, -114.73241944)
60739,c(33.76908889, -118.03371111)
60740,c(34.26968056, -118.15931111)
60741,c(40.80766111, -122.32233056)
60742,c(35.81233611, -119.25736389)
60743,c(32.80240833, -116.49996667)
60744,c(32.75079722, -117.00162222)
60745,c(32.86040556, -117.24578889)
60746,c(34.54530278, -118.0338)
60747,c(37.92302778, -122.34761944)
60748,c(37.70903889, -122.47124722)
60749,c(33.78656389, -117.22614722)
60750,c(34.01156111, -117.36325)
60751,c(38.42599722, -121.53589722)
60752,c(38.20845556, -120.69721111)
60753,c(34.82615, -114.59853889)
60754,c(39.00847778, -121.77676111)
60755,c(33.97511111, -117.85972778)
60756,c(33.88404444, -116.32153056)
60757,c(36.32857222, -119.50072778)
60758,c(33.31261667, -117.48095278)
60759,c(36.57462222, -121.91220833)
60760,c(38.70720278, -121.32564444)
60761,c(39.92544167, -120.02000833)
60762,c(38.50075556, -121.51735)
60763,c(38.77278333, -122.58490556)
60764,c(33.66461111, -115.87964167)
60765,c(32.75911389, -117.20400556)
60766,c(39.84240278, -121.4037)
60767,c(37.99505556, -121.25792778)
60768,c(38.10823889, -121.25899722)
60769,c(36.92655278, -121.54694444)
60770,c(33.85370833, -117.90985)
60771,c(39.60215278, -121.61848889)
60772,c(37.91289444, -121.44937222)
60773,c(37.85668056, -121.04236944)
60774,c(33.72618056, -117.97968889)
60775,c(35.85016667, -120.76763611)
60776,c(38.69166667, -121.75627222)
60777,c(38.50465833, -122.64979167)
60778,c(32.71048889, -114.93183056)
60779,c(33.30773611, -115.98536111)
60780,c(37.76757222, -122.40550556)
60782,c(34.52658056, -120.19803611)
60783,c(40.89178056, -123.58383889)
60784,c(34.15290833, -118.37437222)
60785,c(34.01899444, -118.15046111)
60786,c(33.78226667, -117.88878611)
60787,c(33.90944722, -116.50165)
60788,c(35.29581389, -119.05697778)
60789,c(37.63815278, -120.999425)
60790,c(38.0937, -122.22524722)
60791,c(37.96019167, -121.74399444)
60792,c(38.42738056, -122.84244722)
60793,c(38.63868056, -122.76681389)
60794,c(36.67158889, -121.59991944)
60795,c(33.9506, -118.36896111)
60797,c(41.71891667, -122.63961389)
60798,c(36.10427222, -119.04315833)
60799,c(38.45251667, -121.38552778)
60800,c(34.02661389, -117.06700278)
60801,c(33.92269444, -117.44853056)
60802,c(34.01671389, -118.23964167)
60803,c(33.83026667, -117.191275)
60804,c(33.818125, -117.89612778)
60805,c(34.03769444, -117.57441667)
60806,c(33.13454444, -117.05814167)
60807,c(33.07229722, -117.05955)
60808,c(33.82996389, -117.21716111)
60809,c(33.68728611, -116.16405)
60810,c(38.68026111, -121.27609722)
60811,c(38.51507778, -121.77553889)
60812,c(32.61951667, -117.09192222)
60813,c(33.52538056, -117.76715556)
60814,c(33.94685556, -117.38891667)
60815,c(32.80533611, -116.97101944)
60816,c(32.97668056, -115.509325)
60817,c(34.01935, -117.64960278)
60818,c(33.80543333, -117.94142222)
60819,c(38.26148333, -122.03017222)
60820,c(36.92338333, -119.98914167)
60821,c(33.83868611, -117.88915278)
60822,c(33.80109722, -117.21896389)
60823,c(34.07836389, -117.62865278)
60824,c(32.73004444, -116.84638056)
60825,c(34.08556111, -117.81928333)
60826,c(37.82764444, -121.01690556)
60827,c(37.97514444, -121.909525)
60828,c(35.20918611, -118.80623056)
60829,c(36.21061111, -119.46481944)
60830,c(34.22168056, -118.41441111)
60831,c(33.99299444, -118.25646111)
60832,c(34.63911944, -120.47920833)
60833,c(38.79215, -121.20578056)
60834,c(32.88292778, -117.23652222)
60835,c(33.20657222, -117.28766389)
60836,c(34.28038056, -116.43968056)
60837,c(34.69008611, -117.99692778)
60838,c(34.75264722, -115.50728333)
60839,c(38.77952222, -123.00676944)
60840,c(38.42358056, -121.94395833)
60841,c(37.741025, -120.91816389)
60842,c(34.1427, -118.02043889)
60843,c(33.13609722, -117.07045833)
60844,c(33.95673889, -118.28271944)
60845,c(32.94898611, -117.253875)
60846,c(34.04019444, -118.56091944)
60847,c(34.27547222, -118.31061944)
60848,c(34.01141111, -118.24319167)
60849,c(33.96281667, -117.43158333)
60850,c(38.575525, -121.52460556)
60851,c(33.88449167, -117.99539167)
60852,c(33.97457778, -118.32405)
60853,c(34.02765278, -118.23909167)
60854,c(34.07405278, -117.92642778)
60855,c(33.23331111, -117.30055278)
60856,c(34.04549722, -118.16703056)
60857,c(36.97786667, -122.02535278)
60858,c(33.81053333, -118.09912778)
60859,c(34.16897222, -118.13395833)
60860,c(33.74869167, -118.00701944)
60861,c(33.00116389, -117.02375278)
60862,c(33.568475, -117.20393889)
60863,c(38.01335, -121.88739722)
60864,c(34.18662222, -118.50793889)
60865,c(38.27943333, -121.30653056)
60866,c(33.93453333, -117.22629444)
60867,c(38.60325278, -121.46531389)
60868,c(41.25663611, -122.0325)
60869,c(37.86522778, -122.30341944)
60870,c(38.05797222, -121.18909167)
60871,c(33.13958056, -117.14341111)
60872,c(33.89740278, -117.49295556)
60873,c(32.65784722, -116.84461389)
60874,c(33.257, -116.33505)
60875,c(37.23639722, -121.75918611)
60876,c(33.58916944, -114.59648611)
60877,c(34.09487778, -118.31121111)
60878,c(33.22823889, -117.01126111)
60879,c(40.66148056, -123.44655)
60880,c(40.5692, -123.1035)
60881,c(37.09996389, -120.85769722)
60883,c(34.43453056, -117.39952778)
60884,c(33.94945, -118.27814444)
60885,c(34.06311944, -117.70698889)
60886,c(32.72868333, -117.18431389)
60887,c(33.93051944, -117.41260833)
60888,c(34.6602, -118.20136667)
60889,c(33.90514722, -117.23495833)
60890,c(37.31512222, -121.915075)
60891,c(36.85806389, -119.95309722)
60892,c(33.62615, -117.94866111)
60893,c(34.00442778, -117.59326667)
60894,c(38.01526111, -122.26828889)
60895,c(38.31457778, -122.73548333)
60896,c(35.05940833, -116.42963611)
60897,c(34.88298611, -117.06209167)
60898,c(39.40569167, -121.44748056)
60899,c(39.71408889, -121.71138056)
60900,c(38.1309, -121.16616111)
60901,c(34.15204444, -118.13268056)
60902,c(37.89581667, -121.28343333)
60903,c(35.61565278, -119.75468056)
60904,c(34.02169722, -118.37236111)
60905,c(33.79601667, -118.11289722)
60906,c(33.78945278, -118.29996667)
60907,c(38.645125, -121.42914444)
60908,c(34.06306111, -117.26024444)
60909,c(34.03363056, -117.73618056)
60910,c(36.96155, -122.04656111)
60911,c(33.91451667, -118.30118889)
60912,c(34.03385833, -117.073775)
60913,c(34.18668611, -118.42905833)
60914,c(33.74393611, -116.23410833)
60915,c(37.57886667, -121.97778056)
60916,c(36.34993056, -119.63698889)
60917,c(35.45885556, -120.72575833)
60918,c(37.69818333, -121.90719444)
60919,c(37.30107222, -120.46289167)
60920,c(38.63306944, -121.44608056)
60921,c(33.81576111, -116.48978333)
60922,c(34.26598611, -116.3068)
60923,c(34.64295278, -117.43419722)
60924,c(34.43570278, -117.22509167)
60925,c(34.06733056, -117.42223889)
60926,c(34.482925, -116.94545)
60927,c(33.40914444, -117.60061389)
60928,c(39.127825, -121.54966389)
60929,c(34.989675, -116.58522222)
60930,c(36.73720556, -119.64875833)
60931,c(38.53387222, -121.33493333)
60932,c(38.54267222, -121.37239722)
60933,c(37.71604444, -121.09302222)
60934,c(35.21120556, -118.54376667)
60935,c(33.88742778, -118.36134167)
60936,c(33.89661111, -118.12206944)
60937,c(34.45400556, -117.35844444)
60938,c(34.60916667, -118.14772222)
60939,c(33.78481944, -117.9928)
60940,c(33.9368, -117.44915556)
60941,c(35.24311111, -120.63992222)
60942,c(34.10980833, -117.16121944)
60943,c(33.69409722, -117.77253889)
60944,c(34.57200556, -117.40512778)
60945,c(33.68954722, -116.97126944)
60946,c(34.22999722, -118.36657778)
60947,c(35.38004444, -119.01684167)
60948,c(39.50026667, -121.56365556)
60949,c(36.89516667, -120.51209167)
60950,c(35.0513, -116.4412)
60951,c(37.36883056, -121.48495556)
60952,c(36.356675, -117.29270556)
60953,c(34.13456389, -117.64636111)
60954,c(41.37226944, -123.48965556)
60955,c(33.88061389, -117.59899722)
60956,c(38.97931389, -121.01923889)
60957,c(38.47379444, -121.42240556)
60958,c(37.84683611, -122.22766944)
60959,c(37.718325, -120.82715)
60960,c(36.73573056, -119.61349444)
60961,c(33.93264167, -116.59820556)
60962,c(33.07947222, -117.17798611)
60963,c(34.06366111, -117.8153)
60964,c(38.01935278, -121.93507778)
60965,c(38.71432222, -122.98156389)
60966,c(36.26361111, -119.36706389)
60967,c(34.3049, -118.26111111)
60968,c(38.09763889, -121.35224167)
60969,c(38.60067222, -122.86378611)
60970,c(37.07708611, -120.92605556)
60971,c(36.79991667, -120.56655)
60972,c(36.73351389, -120.36214444)
60973,c(36.18175833, -119.41365)
60974,c(35.18416111, -120.50163333)
60975,c(34.411, -118.78206944)
60976,c(34.94223056, -118.92963889)
60977,c(37.37070278, -120.67506389)
60978,c(37.63809444, -121.100275)
60979,c(37.17892778, -118.29546389)
60980,c(37.29845, -120.47595278)
60981,c(33.87275833, -118.35236944)
60982,c(32.763525, -117.00130833)
60983,c(34.01729722, -118.34568333)
60984,c(37.55380833, -121.94605278)
60985,c(36.20592778, -119.08889722)
60986,c(41.66081944, -122.58318611)
60987,c(39.50441389, -121.34249722)
60988,c(39.125625, -121.57940833)
60990,c(32.56633333, -117.07467222)
60991,c(37.99146667, -122.08876111)
60992,c(34.0166, -118.81883056)
60993,c(37.32845278, -121.96717222)
60994,c(36.80681944, -119.73465833)
60995,c(33.96793333, -118.23341389)
60996,c(37.78234722, -122.17539444)
60997,c(33.88120278, -117.61604722)
60998,c(39.31810278, -120.62738333)
60999,c(33.36870556, -117.16421667)
61000,c(34.50656667, -117.55032778)
61001,c(36.75338333, -119.68598333)
61002,c(39.06321667, -122.78403611)
61003,c(38.71829167, -120.856925)
61004,c(33.88794167, -117.27077778)
61005,c(33.68692778, -117.87269444)
61006,c(34.85788889, -114.92231944)
61007,c(33.96351389, -117.02798056)
61008,c(33.86585, -117.299825)
61009,c(37.895775, -121.71250556)
61010,c(37.95943889, -122.0526)
61011,c(38.46085278, -121.94223889)
61012,c(38.26210833, -122.09243611)
61013,c(33.85228333, -117.81563889)
61014,c(39.41133611, -122.54511944)
61015,c(37.36371667, -121.89816389)
61016,c(35.26708889, -119.19921389)
61017,c(32.984325, -115.62403611)
61018,c(32.65752222, -116.48767222)
61019,c(38.80810833, -120.09525556)
61020,c(35.04709722, -118.17198611)
61021,c(34.13617778, -117.47106111)
61022,c(38.03009722, -121.32285556)
61023,c(34.70642778, -118.14818056)
61024,c(34.50671389, -117.39342222)
61025,c(34.32201667, -118.46020833)
61026,c(33.93, -118.23909167)
61027,c(37.99170833, -121.76526389)
61028,c(33.14379444, -117.33340556)
61029,c(34.50659167, -117.46224167)
61030,c(37.31398889, -121.88648889)
61031,c(36.72441111, -120.68763889)
61032,c(33.92833056, -118.04642778)
61033,c(38.66360278, -121.3063)
61034,c(38.00546111, -121.84408056)
61035,c(33.91686111, -117.09953333)
61036,c(33.76218889, -116.90076944)
61037,c(38.767275, -122.16521389)
61038,c(33.81652222, -116.36262222)
61039,c(37.75885556, -122.21266944)
61040,c(36.11091944, -119.32186944)
61041,c(35.08216667, -116.38062778)
61042,c(34.91204444, -117.09961389)
61043,c(39.194275, -121.05445833)
61044,c(37.98496111, -121.19830556)
61045,c(38.69985, -121.78390556)
61046,c(33.03066667, -115.52688611)
61047,c(38.83579444, -121.16681111)
61048,c(37.87175833, -121.27746944)
61049,c(38.157275, -121.26205833)
61050,c(38.11147778, -121.15090278)
61051,c(36.21117222, -119.654275)
61052,c(34.07294722, -117.78714167)
61053,c(33.97915278, -117.05000556)
61054,c(34.00263333, -117.37594444)
61055,c(34.26941667, -117.45326944)
61056,c(34.01472222, -118.12998611)
61057,c(40.60009167, -122.383375)
61058,c(33.84631389, -118.19369167)
61059,c(36.19666667, -119.32919167)
61060,c(33.48094167, -117.71385)
61061,c(33.95645278, -118.27387778)
61062,c(36.71304722, -119.55720278)
61063,c(33.88358611, -118.151325)
61064,c(37.71856111, -122.48510278)
61065,c(37.62641667, -122.09404444)
61066,c(40.56375278, -122.34089167)
61067,c(34.02670556, -118.37621389)
61068,c(33.92958056, -118.24028056)
61069,c(33.73999722, -117.90257778)
61070,c(37.96553056, -120.39330833)
61071,c(34.70410278, -118.22105)
61072,c(33.96668889, -117.35722778)
61073,c(33.53170556, -115.93504167)
61074,c(33.96546389, -118.34396944)
61075,c(33.81041667, -117.95016111)
61076,c(34.019225, -117.38915833)
61077,c(38.68185833, -121.18722778)
61078,c(38.09746111, -122.25958611)
61079,c(39.04823611, -121.09405556)
61080,c(35.04365556, -116.45369167)
61081,c(35.38351389, -119.00661944)
61083,c(33.6654, -117.68611944)
61084,c(38.73677222, -121.27201111)
61085,c(33.90360278, -118.16886944)
61086,c(34.22139167, -118.46773889)
61087,c(34.26625833, -118.55511944)
61088,c(33.70118056, -117.99083889)
61089,c(37.50395, -120.85731389)
61090,c(37.93901389, -121.24437778)
61091,c(33.71533056, -116.23382222)
61092,c(33.96936111, -118.26298889)
61093,c(33.99686111, -118.29153056)
61094,c(33.93905, -117.24172778)
61095,c(37.97408056, -122.53746944)
61096,c(35.49981111, -119.18176944)
61097,c(34.06038333, -117.30371389)
61098,c(33.76365, -118.28465)
61099,c(40.48921111, -122.32781944)
61100,c(40.45577778, -120.58684722)
61101,c(35.41286944, -118.96903333)
61102,c(35.36406944, -118.93843611)
61103,c(35.34375, -119.31998056)
61104,c(35.32284722, -119.25243889)
61105,c(34.78571111, -118.825275)
61106,c(32.75850833, -117.13884444)
61107,c(33.96993056, -118.06280833)
61108,c(34.01653333, -118.81916944)
61109,c(38.64260556, -121.17474444)
61110,c(33.87001111, -118.05532222)
61111,c(40.02366389, -121.06413333)
61112,c(32.74738889, -116.99239722)
61113,c(37.64133056, -121.15871944)
61114,c(34.41948611, -119.34070278)
61115,c(34.22165833, -118.39556111)
61116,c(34.13345833, -116.38689722)
61117,c(33.8412, -118.06334722)
61118,c(37.66954722, -122.10678611)
61119,c(33.98268611, -118.33519167)
61120,c(33.87726944, -116.5052)
61121,c(32.78308889, -116.94820556)
61122,c(38.53016944, -121.40918611)
61123,c(34.61668611, -117.93403611)
61124,c(33.96095, -117.39116667)
61125,c(37.521975, -120.85814722)
61126,c(40.36545, -120.40509167)
61127,c(36.95573611, -119.72625)
61128,c(34.56141389, -117.93417778)
61129,c(36.78903889, -121.70348611)
61130,c(34.07540833, -118.68994722)
61131,c(38.98929167, -121.001525)
61132,c(34.37205833, -117.78218889)
61133,c(34.2206, -118.47277778)
61134,c(35.37054167, -120.64092222)
61135,c(34.535375, -119.861925)
61136,c(34.63534722, -120.03478333)
61137,c(34.82548056, -115.08641111)
61138,c(37.61454444, -122.0548)
61139,c(33.59894444, -114.53837778)
61140,c(32.79861667, -115.57868056)
61141,c(33.86269722, -118.02880556)
61142,c(33.87515278, -117.998175)
61143,c(34.06540833, -117.7192)
61144,c(33.83072778, -117.00358889)
61145,c(32.63659444, -117.03243611)
61146,c(33.11011944, -117.08505)
61147,c(33.76012778, -117.87270278)
61148,c(33.74523056, -117.91050556)
61149,c(33.85841944, -117.54463333)
61150,c(33.84371944, -116.528275)
61151,c(33.13928611, -117.28365556)
61152,c(38.6725, -121.8652)
61153,c(33.86231667, -117.77335278)
61154,c(37.51981389, -121.98306944)
61155,c(37.45473611, -122.22875833)
61156,c(37.37635833, -122.06361111)
61157,c(34.56676111, -118.09391944)
61158,c(39.48506944, -121.61476111)
61159,c(38.28861944, -122.27541667)
