"ST_CASE","geometry"
450425,c(34.66411111, -82.17502222)
450427,c(35.03709444, -81.96691944)
450428,c(33.09482222, -81.20546944)
450429,c(33.95703056, -80.3798)
450430,c(32.24101944, -80.89085278)
450431,c(34.90393889, -81.90818056)
450432,c(33.51265278, -80.58544444)
450433,c(33.417975, -79.98505556)
450434,c(33.77561944, -81.49486111)
450435,c(33.68630556, -79.00365)
450436,c(33.89963056, -80.8681)
450437,c(34.06894167, -80.95268611)
450438,c(33.98081111, -81.10761111)
450439,c(33.67714167, -81.67915278)
450440,c(34.74943056, -82.03961111)
450441,c(33.94981944, -80.91561389)
450442,c(34.97543889, -80.98403889)
450443,c(32.95773056, -80.04293056)
450444,c(34.43654167, -81.89446667)
450445,c(34.66927778, -79.95462778)
450446,c(33.18285, -81.25663056)
450447,c(34.24414722, -80.81491944)
450448,c(34.33155833, -79.89756389)
450449,c(34.25593611, -82.26008889)
450450,c(33.74217778, -80.51279722)
450451,c(34.82046111, -82.39695)
450452,c(33.70825556, -81.26592222)
450453,c(33.79147778, -81.25035278)
450454,c(33.4591, -79.11954722)
450455,c(35.06864722, -82.60951111)
450456,c(34.44598056, -82.38716111)
450457,c(32.79885, -79.94398056)
450458,c(33.83549167, -78.68589167)
450459,c(33.04790278, -80.59783611)
450460,c(34.35023056, -79.90508611)
450461,c(33.90984722, -80.33758333)
450462,c(32.92723056, -80.11748889)
450463,c(33.84648611, -81.4111)
450464,c(32.73863611, -80.2237)
450465,c(34.16029444, -79.35053056)
450466,c(34.77346111, -82.41627222)
450467,c(34.12358333, -81.45974444)
450468,c(32.64079167, -80.85301389)
450469,c(32.75372222, -81.21981667)
450470,c(32.88656944, -80.0674)
450471,c(34.64358056, -81.85193889)
450472,c(33.88460556, -81.24819444)
450473,c(34.89622778, -82.03906389)
450474,c(33.76574722, -81.20156389)
450475,c(34.61313611, -80.60786111)
450476,c(34.63537778, -82.57876111)
450477,c(33.96344444, -81.64811111)
450478,c(32.78950833, -79.95143889)
450479,c(33.76825833, -81.28560833)
450480,c(34.86882222, -81.63096111)
450481,c(32.85548056, -79.97693889)
450482,c(34.27371389, -79.78619444)
450483,c(33.28106944, -80.22063611)
450484,c(34.14940278, -80.30630556)
450485,c(32.87008056, -80.05481944)
450486,c(33.90903611, -80.34466111)
450488,c(34.86718056, -82.40441944)
450489,c(32.83056944, -79.95313056)
450490,c(34.85706389, -82.47404167)
450491,c(34.22059167, -79.62219444)
450492,c(33.73408889, -78.83423056)
450493,c(32.41283056, -80.65179722)
450494,c(33.79911111, -81.26404444)
450495,c(34.40088056, -80.79521944)
450496,c(33.84286944, -79.10319444)
450497,c(34.99582778, -81.13092222)
450498,c(33.22598056, -80.86136111)
450499,c(34.21553889, -79.51373611)
450500,c(33.84036944, -78.77064444)
450501,c(33.15495, -80.03298056)
450502,c(33.95883889, -81.10953889)
450503,c(35.08779722, -82.44704722)
450504,c(33.39245556, -80.42245556)
450505,c(33.95060833, -78.947775)
450506,c(34.35130278, -81.29799722)
450507,c(34.88759444, -82.13266667)
450508,c(33.15513611, -80.05924444)
450509,c(34.96956944, -81.88935278)
450510,c(33.43526111, -81.79205)
450511,c(33.56836944, -81.34634722)
450512,c(34.40130833, -80.4714)
450513,c(34.89391667, -82.34405278)
450514,c(32.5691, -80.69340833)
450515,c(34.47958056, -81.94047778)
450516,c(34.70384722, -80.768575)
450517,c(32.26491944, -80.88171667)
450518,c(34.946025, -81.70495278)
450519,c(33.80999444, -80.35999444)
450520,c(33.44630278, -80.71482778)
450521,c(34.12190556, -81.13805833)
450522,c(35.07133889, -81.76103056)
450523,c(33.03442222, -80.09048056)
450524,c(34.87296111, -82.43815833)
450525,c(35.08728889, -81.85658056)
450526,c(34.15867222, -82.14036389)
450527,c(33.71353611, -81.41226944)
450528,c(32.69633889, -80.34871944)
450529,c(34.08302778, -80.8893)
450530,c(33.49552778, -79.509075)
450531,c(35.1661, -82.47063056)
450532,c(33.91579444, -80.287475)
450534,c(33.8494, -78.63748056)
450535,c(34.71013611, -80.62321111)
450536,c(33.49121111, -81.95042778)
450537,c(32.23089722, -80.90878889)
450538,c(33.90986111, -78.64903889)
450539,c(33.77502778, -81.77525278)
450540,c(33.70036389, -79.10903889)
450541,c(33.61373889, -80.31206389)
450542,c(33.96742222, -80.95330833)
450543,c(35.07888056, -82.20530278)
450544,c(32.97066111, -80.01181111)
450545,c(33.72691944, -80.9296)
450546,c(34.471175, -80.50910833)
450547,c(34.26181111, -81.61070556)
450548,c(34.81306111, -81.60648333)
450549,c(33.6407, -81.73678889)
450550,c(34.78412778, -82.40509444)
450551,c(34.47880278, -82.59800278)
450552,c(33.09782778, -81.03121389)
450553,c(32.92705278, -80.3966)
450554,c(33.71403889, -78.92160556)
450555,c(35.05108056, -81.18764444)
450556,c(34.25440833, -79.7785)
450557,c(34.92285278, -80.90975833)
450558,c(32.91293611, -80.52770556)
450559,c(33.95672222, -78.79372778)
450560,c(33.77376111, -78.79655)
450561,c(34.899, -81.99208889)
450562,c(34.16308056, -80.87681389)
450563,c(34.80700278, -82.6619)
450564,c(32.99448889, -80.09776944)
450565,c(34.727425, -82.38887222)
450566,c(33.409225, -81.43660556)
450567,c(33.23159444, -79.95207222)
450568,c(34.96596667, -82.00091389)
450569,c(33.561975, -81.83422778)
450570,c(33.56923056, -81.85435)
450571,c(34.49356667, -82.10748611)
450572,c(34.52416111, -82.17989444)
450573,c(34.59016111, -82.67196944)
450574,c(35.09236389, -81.35607222)
450575,c(34.90296111, -82.03409444)
450576,c(35.08408056, -82.07819444)
450577,c(34.20051111, -80.98568889)
450578,c(32.97868056, -79.76733056)
450579,c(33.85958056, -79.03586111)
450580,c(33.75747778, -78.96709722)
450581,c(34.62723611, -82.09770556)
450582,c(34.89643889, -82.16415)
450583,c(34.82181944, -82.58646111)
450584,c(34.52488611, -82.71539722)
450585,c(34.86641111, -81.88456389)
450586,c(34.82081111, -82.41641111)
450587,c(32.91183889, -80.98826389)
450588,c(33.46334444, -80.50393889)
450589,c(33.93021111, -79.03576111)
450590,c(32.67839444, -80.97921389)
450591,c(33.19308056, -80.39198056)
450592,c(33.42563889, -81.72759722)
450593,c(34.34571944, -82.06101944)
450594,c(33.24761667, -79.41966111)
450595,c(34.61966111, -82.3957)
450596,c(33.81539722, -81.22230556)
450597,c(32.87151944, -80.05643889)
450598,c(34.66576389, -79.50973611)
450599,c(35.03785, -81.81375556)
450600,c(34.65805, -83.08448889)
450601,c(34.22410556, -79.12347778)
450602,c(34.59886944, -82.35410556)
450603,c(34.70728611, -82.67674722)
450604,c(34.74700278, -82.65991389)
450605,c(33.46418056, -79.56926944)
450606,c(34.07201111, -79.28486389)
450607,c(34.49901111, -82.92449167)
450608,c(33.48170556, -81.83819444)
450609,c(34.56762222, -82.17515278)
450610,c(34.40103889, -79.81331944)
450611,c(33.94758611, -81.25272222)
450612,c(34.07279722, -80.90818056)
450613,c(34.05026389, -81.10596944)
450614,c(32.97351111, -80.05528889)
450615,c(33.52721944, -81.94931111)
450616,c(34.82072222, -82.42967778)
450617,c(34.68073333, -80.76756667)
450618,c(32.82454722, -80.60108611)
450619,c(34.83349444, -81.98400556)
450620,c(33.05245278, -80.23390278)
450621,c(33.65148056, -81.36193056)
450622,c(33.83366944, -81.09251111)
450623,c(33.19390833, -80.8342)
450624,c(34.01315833, -79.69358611)
450625,c(33.29051111, -80.984325)
450626,c(33.83290556, -80.29321389)
450627,c(33.57388056, -81.7446)
450628,c(34.03054722, -81.11200556)
450629,c(34.01874722, -81.41760556)
450630,c(34.99486667, -81.2241)
450631,c(33.21080278, -79.618125)
450632,c(34.57748889, -83.06105278)
450633,c(34.64686111, -80.8388)
450634,c(33.29866111, -81.33103056)
450635,c(32.80863333, -80.26973333)
450636,c(32.36898333, -80.88429444)
450637,c(33.813275, -79.11643056)
450638,c(34.77414444, -82.382525)
450639,c(34.58107778, -82.63005278)
450640,c(34.8723, -82.22464722)
450641,c(32.65841944, -80.34148889)
450642,c(32.78293056, -80.21238889)
450643,c(34.17732222, -79.64996667)
450644,c(33.68303611, -79.23901944)
450645,c(32.29068056, -80.90896389)
450646,c(34.16456944, -79.23665278)
450647,c(34.17433889, -81.50258889)
450648,c(33.9805, -80.95443056)
450649,c(34.78882222, -80.79694444)
450650,c(34.34113056, -81.87146667)
450651,c(34.35802222, -79.95579444)
450652,c(33.33033056, -80.15186111)
450653,c(34.38914167, -79.46328889)
450654,c(34.131475, -82.23375556)
450655,c(34.05471944, -80.48936111)
450656,c(32.88646389, -80.63955)
450657,c(34.89399444, -82.22728611)
450658,c(34.05420833, -78.88431667)
450659,c(33.36493889, -79.22545833)
450660,c(35.14021111, -82.10069167)
450661,c(32.95528056, -80.06653889)
450662,c(33.94174167, -78.98263611)
450663,c(33.36266944, -80.52645)
450664,c(33.57275278, -81.56342222)
450665,c(34.33671389, -80.07355556)
450666,c(35.12191944, -81.86263056)
450667,c(34.79631944, -82.42453889)
450668,c(33.98641944, -81.07228056)
450669,c(35.06590556, -81.15305278)
450670,c(34.62121389, -82.09012222)
450671,c(33.15575, -80.09788333)
450672,c(33.81711944, -79.04181111)
450673,c(34.62221667, -79.61861944)
450674,c(34.26141389, -79.74755556)
450675,c(34.92558889, -81.83810278)
450676,c(34.689425, -83.04490556)
450677,c(34.35850833, -80.95606389)
450678,c(33.03273056, -80.09056944)
450679,c(34.55428889, -82.78565)
450680,c(35.17063333, -81.80663889)
450681,c(33.43441389, -79.13616111)
450682,c(34.8548, -82.44639444)
450683,c(34.69167778, -81.60962778)
450684,c(34.75738056, -81.6434)
450685,c(34.624475, -81.07969444)
450686,c(34.88271667, -82.45378611)
450687,c(34.74710278, -82.29133333)
450689,c(33.03365833, -80.12056944)
450690,c(35.10063611, -82.161925)
450691,c(34.33524722, -79.55527222)
450692,c(34.28150556, -79.78118889)
450693,c(34.35965556, -81.07776944)
450694,c(33.81076944, -79.02861111)
450695,c(33.75802778, -80.911375)
450696,c(33.86441111, -79.06513056)
450697,c(34.16326389, -79.91290556)
450698,c(32.41106111, -81.01366111)
450699,c(34.55565278, -81.00823056)
450700,c(34.60116944, -83.02460278)
450701,c(34.89328889, -82.23364722)
450702,c(33.28846389, -79.82296389)
450703,c(33.44173889, -79.54421944)
450704,c(33.43942222, -80.79320833)
450706,c(34.04011111, -80.99881111)
450707,c(34.92993889, -81.95486111)
450708,c(33.03181111, -80.19053056)
450709,c(34.93968056, -82.26558889)
450710,c(33.98038889, -81.10638889)
450711,c(34.87992778, -82.44796667)
450712,c(34.984275, -82.11206667)
450713,c(33.59965, -79.02426389)
450714,c(34.0678, -80.92238056)
450715,c(34.20954722, -80.64794722)
450716,c(32.97191389, -80.01708056)
450717,c(33.90676944, -81.15476111)
450718,c(33.70048889, -79.10876111)
450719,c(34.50926944, -82.08386944)
450720,c(33.00833056, -80.08834444)
450721,c(35.02711944, -81.97063611)
450722,c(33.80033611, -80.29409722)
450723,c(33.33536389, -80.56518889)
450724,c(33.81724167, -81.21182778)
450725,c(33.66462222, -80.23688611)
450726,c(33.82734167, -79.77188056)
450727,c(34.56726667, -79.68244722)
450728,c(32.43005833, -80.71885556)
450729,c(32.9508, -80.1595)
450730,c(34.72871667, -80.77756944)
450731,c(34.26436111, -80.99773056)
450732,c(33.16057778, -80.05795278)
450733,c(33.86918611, -81.41159722)
450734,c(34.1956, -79.74784444)
450735,c(34.238625, -82.15327222)
450736,c(34.58769722, -79.57133056)
450737,c(33.09388889, -81.21771667)
450738,c(34.80222778, -82.67544167)
450739,c(33.38294444, -80.52104722)
450740,c(34.91253611, -80.98265556)
450741,c(33.79026944, -78.765625)
450742,c(34.80569444, -81.73752222)
450743,c(34.23221944, -79.80263056)
450744,c(33.458375, -80.7104)
450745,c(33.974, -80.02753056)
450746,c(34.51085, -82.20771389)
450747,c(34.89689167, -82.340675)
450748,c(33.01249722, -79.81178611)
450749,c(34.96094444, -82.05347778)
450750,c(33.56856944, -79.79116111)
450751,c(34.42164722, -82.23447778)
450752,c(34.63059167, -82.13267778)
450753,c(34.32989167, -80.08369722)
450754,c(34.1574, -82.60048056)
450755,c(32.92561111, -80.04203056)
450756,c(32.91969444, -80.10079444)
450757,c(34.198875, -80.58631111)
450758,c(34.26034444, -81.27252222)
450759,c(34.11628333, -79.30993056)
450760,c(32.8629, -80.02573611)
450761,c(32.90143889, -79.99527222)
450762,c(33.99468889, -81.02511111)
450763,c(33.83183056, -79.05656111)
450764,c(35.09357222, -82.2239)
450765,c(33.20908611, -80.30816667)
450766,c(32.52164444, -81.00351944)
450767,c(32.80309722, -81.117)
450768,c(34.27009722, -79.42620278)
450769,c(34.07141111, -80.37081111)
450770,c(33.66417778, -81.67419722)
450771,c(34.55659444, -82.132525)
450772,c(33.67064167, -81.66255556)
450773,c(34.05556667, -81.18430278)
450774,c(34.75224167, -80.34629444)
450775,c(34.40443889, -81.83373889)
450776,c(34.45648333, -79.336725)
450777,c(32.97917222, -80.63455)
450778,c(34.195675, -80.27935833)
450779,c(34.98016389, -81.89243056)
450780,c(32.92593889, -80.04206111)
450781,c(32.87538889, -80.01428056)
450782,c(33.86393889, -78.9469)
450783,c(33.94332778, -80.49125)
450784,c(34.29829722, -80.05539722)
450785,c(34.91469444, -82.461725)
450786,c(33.95611944, -79.86728611)
450787,c(34.94380278, -82.73981389)
450788,c(34.54938889, -83.04908889)
450789,c(34.32012222, -79.97524167)
450790,c(32.71811111, -79.98286667)
450791,c(33.82223056, -81.21933611)
450792,c(33.87785833, -82.2036)
450793,c(32.98143611, -80.08692778)
450794,c(33.49307222, -81.90305278)
450795,c(35.08293611, -81.37636667)
450796,c(33.39578333, -79.96810278)
450797,c(34.20953611, -82.11710278)
450798,c(34.87410556, -82.21979167)
450799,c(33.45751111, -80.58691389)
450800,c(34.00244444, -79.59895556)
450801,c(34.68808333, -82.21671111)
450802,c(34.59208889, -79.61129444)
450803,c(33.56295, -81.61913889)
450804,c(34.26081389, -81.12140556)
450805,c(33.18181111, -80.56260556)
450806,c(34.14021111, -80.75387222)
450807,c(34.323575, -81.54906111)
450808,c(34.80394444, -82.35156389)
450809,c(34.21398889, -80.05034167)
450810,c(33.15406389, -80.10414167)
450811,c(34.88650278, -82.46108333)
450812,c(34.6871, -82.99776111)
450813,c(34.09012778, -80.18385556)
450814,c(32.97136944, -80.12033056)
450815,c(33.79993611, -81.19870556)
450816,c(34.22606389, -80.871925)
450817,c(34.05398056, -80.92018889)
450818,c(32.88153889, -79.93448889)
450819,c(33.01051944, -80.15708889)
450820,c(34.11960556, -79.82674722)
450821,c(32.80841389, -80.02465833)
450822,c(34.86416944, -82.3442)
450823,c(32.81981944, -80.2447)
450824,c(34.96793889, -82.43593889)
450825,c(34.00223056, -80.79148056)
450826,c(34.61118611, -82.49639167)
450827,c(33.95728056, -80.37745)
450828,c(34.67496389, -83.03378889)
450829,c(34.93636944, -82.01402222)
450830,c(34.09391111, -79.69620278)
450831,c(32.83913889, -80.06451111)
450832,c(34.82411944, -82.40691111)
450833,c(34.03003889, -81.10331944)
450834,c(33.68494167, -78.98528889)
450835,c(33.92843611, -78.83379444)
450836,c(33.69096111, -80.910625)
450837,c(33.47418611, -79.26113611)
450838,c(34.37869444, -79.95048056)
450839,c(33.03730278, -80.03336111)
450840,c(34.77851944, -82.39335556)
450841,c(34.048, -81.38076111)
450842,c(33.77863056, -79.84871389)
450843,c(32.85615556, -80.02235)
450844,c(32.77828056, -79.94772222)
450845,c(35.11118056, -81.63516944)
450846,c(33.83465278, -80.43853611)
450847,c(33.6391, -79.90417778)
450848,c(33.34728611, -79.94387778)
450849,c(33.804625, -78.72155)
450850,c(34.21625833, -82.15733889)
450851,c(33.83858889, -81.47704167)
450852,c(34.48708889, -79.33247222)
450853,c(34.26413056, -81.30411111)
450854,c(34.20036389, -79.683825)
450855,c(34.7519, -80.98231944)
450856,c(33.98455556, -79.70119444)
450857,c(33.61809444, -82.08268056)
450858,c(33.93915556, -80.79097778)
450859,c(33.83213333, -82.05352778)
450860,c(32.43201389, -81.00633333)
450861,c(34.19063889, -79.75721944)
450862,c(34.10300556, -81.53252222)
450863,c(34.92548611, -81.83681389)
450864,c(33.63621111, -79.18334444)
450865,c(33.46995278, -80.80007222)
450866,c(33.23160556, -80.88995)
450867,c(33.69673889, -79.01248611)
450868,c(34.90891389, -82.20232222)
450869,c(32.74928056, -80.03221111)
450870,c(33.82736111, -81.83797222)
450871,c(32.58426667, -81.162075)
450872,c(33.97348889, -81.08601111)
450873,c(34.11987778, -78.87586111)
450874,c(34.08493056, -82.20553889)
450875,c(34.89019722, -82.56744167)
450876,c(32.21418611, -81.07021944)
450877,c(33.56505278, -80.95710556)
450878,c(34.76263889, -79.70805)
450879,c(35.01268056, -82.03133889)
450881,c(32.96345, -80.16586944)
450882,c(34.68069167, -82.27586111)
450883,c(33.6473, -79.27526111)
450884,c(33.97462222, -80.23065833)
450885,c(32.53155278, -80.95817778)
450886,c(32.8965, -80.0159)
450887,c(33.78266111, -78.98990278)
450888,c(34.31606944, -79.48573056)
450889,c(34.43334722, -82.49726389)
450890,c(34.19323889, -79.82366111)
450891,c(34.74522222, -80.60460833)
450892,c(34.82091389, -82.80950556)
450893,c(33.94168611, -81.08855556)
450894,c(32.36942222, -80.81233889)
450895,c(33.88457778, -79.17899722)
450896,c(33.14056944, -80.15724167)
450897,c(33.58118056, -79.01891667)
450898,c(34.65103056, -83.24589444)
450899,c(35.01275833, -81.95552778)
450900,c(33.69657778, -80.21355278)
450901,c(33.98824444, -78.74756389)
450902,c(34.55417222, -80.58424167)
450903,c(33.51380556, -81.95677222)
450904,c(34.06338056, -81.00811944)
450905,c(34.64172222, -82.79336111)
450906,c(32.79901111, -80.00798056)
450907,c(34.3719, -81.10088889)
450908,c(33.98728889, -81.02928056)
450909,c(34.19849444, -79.61362222)
450910,c(35.10614722, -81.26737222)
450911,c(33.68691667, -80.21208333)
450912,c(33.51614444, -80.86606944)
450913,c(33.86131389, -81.376925)
450914,c(32.83273889, -79.82721944)
450915,c(34.71097778, -82.33566389)
450916,c(34.94108611, -81.95542778)
450917,c(34.97646111, -81.00421111)
450918,c(32.99063889, -80.03966944)
450919,c(33.01805, -80.14437778)
450920,c(34.62918889, -82.78113889)
450921,c(34.49151111, -82.61191944)
450922,c(34.03365, -81.08835)
450923,c(33.13926944, -80.10345278)
450924,c(32.78038056, -80.22608889)
450925,c(34.82625833, -82.54498889)
450926,c(33.47377222, -79.10343333)
450927,c(34.89288056, -82.10115)
450928,c(33.06173889, -79.69043056)
450929,c(32.8994, -80.08298056)
450930,c(34.00891111, -81.03876111)
450931,c(32.93888889, -80.03991944)
450932,c(32.77825, -80.10618333)
450933,c(33.57852222, -81.10694722)
450934,c(33.20441944, -79.98746111)
450935,c(32.80178889, -80.01725)
450936,c(33.67681111, -78.90243889)
450937,c(34.77411944, -82.27283889)
450938,c(33.82354444, -80.29013889)
450939,c(33.76348889, -81.24546944)
450940,c(34.3025, -79.88333056)
450941,c(34.06106944, -80.99171944)
450942,c(34.05703056, -81.00081944)
450943,c(34.05721944, -81.0006)
450944,c(32.82661111, -80.03003889)
450945,c(32.72646944, -80.25938611)
450946,c(32.74993056, -80.17363056)
450947,c(33.69519444, -80.21080556)
450948,c(32.97927222, -80.02548333)
450949,c(34.67698056, -79.74458056)
450950,c(34.85126944, -82.27793611)
450951,c(33.79712222, -81.04625278)
450952,c(34.10932222, -81.02565278)
450953,c(34.98958056, -82.00054444)
450954,c(34.81966389, -81.10598333)
450955,c(32.98975278, -80.08442222)
450956,c(33.93293611, -80.96998333)
450957,c(35.14881389, -81.88405556)
450958,c(34.84588889, -80.99342222)
450959,c(33.53541667, -81.83397222)
450960,c(32.64011111, -80.87273333)
450961,c(34.96924722, -81.25946944)
